game_id,team,inning,score
10739,0,9,0
10739,1,9,0
10740,0,1,0
10740,1,1,2
10740,0,2,0
10740,1,2,2
10740,0,3,0
10740,1,3,0
10740,0,4,0
10740,1,4,0
10740,0,5,1
10740,1,5,0
10740,0,6,0
10740,1,6,0
10740,0,7,0
10740,1,7,3
10740,0,8,0
10740,1,8,4
10740,0,9,0
10740,1,9,0
10741,0,1,0
10741,1,1,1
10741,0,2,0
10741,1,2,0
10741,0,3,2
10741,1,3,0
10741,0,4,0
10741,1,4,0
10741,0,5,0
10741,1,5,0
10741,0,6,0
10741,1,6,0
10741,0,7,4
10741,1,7,0
10741,0,8,0
10741,1,8,0
10741,0,9,0
10741,1,9,0
10742,0,1,0
10742,1,1,0
10742,0,2,0
10742,1,2,2
10742,0,3,0
10742,1,3,0
10742,0,4,0
10742,1,4,0
10742,0,5,0
10742,1,5,0
10742,0,6,2
10742,1,6,0
10742,0,7,0
10742,1,7,0
10742,0,8,0
10742,1,8,0
10742,0,9,0
10742,1,9,0
10742,0,10,0
10742,1,10,0
10742,0,11,0
10742,1,11,0
10742,0,12,0
10742,1,12,1
10743,0,1,0
10743,1,1,0
10743,0,2,0
10743,1,2,0
10743,0,3,0
10743,1,3,0
10743,0,4,0
10743,1,4,0
10743,0,5,0
10743,1,5,0
10743,0,6,0
10743,1,6,0
10743,0,7,0
10743,1,7,0
10743,0,8,0
10743,1,8,1
10743,0,9,0
10743,1,9,0
10744,0,1,0
10744,1,1,0
10744,0,2,0
10744,1,2,0
10744,0,3,0
10744,1,3,0
10744,0,4,0
10744,1,4,0
10744,0,5,0
10744,1,5,0
10744,0,6,0
10744,1,6,0
10744,0,7,0
10744,1,7,0
10744,0,8,2
10744,1,8,0
10744,0,9,0
10744,1,9,1
10745,0,1,0
10745,1,1,2
10745,0,2,0
10745,1,2,0
10745,0,3,1
10745,1,3,0
10745,0,4,0
10745,1,4,0
10745,0,5,0
10745,1,5,1
10745,0,6,0
10745,1,6,0
10745,0,7,0
10745,1,7,2
10745,0,8,0
10745,1,8,1
10745,0,9,0
10745,1,9,0
10746,0,1,0
10746,1,1,0
10746,0,2,0
10746,1,2,0
10746,0,3,3
10746,1,3,1
10746,0,4,0
10746,1,4,0
10746,0,5,0
10746,1,5,0
10746,0,6,0
10746,1,6,2
10746,0,7,0
10746,1,7,3
10746,0,8,0
10746,1,8,0
10746,0,9,0
10746,1,9,0
10747,0,1,0
10747,1,1,0
10747,0,2,0
10747,1,2,2
10747,0,3,0
10747,1,3,0
10747,0,4,0
10747,1,4,0
10747,0,5,0
10747,1,5,0
10747,0,6,0
10747,1,6,0
10747,0,7,1
10747,1,7,0
10747,0,8,0
10747,1,8,0
10747,0,9,0
10747,1,9,0
10748,0,1,0
10748,1,1,0
10748,0,2,0
10748,1,2,0
10748,0,3,0
10748,1,3,0
10748,0,4,0
10748,1,4,0
10748,0,5,4
10748,1,5,0
10748,0,6,0
10748,1,6,0
10748,0,7,0
10748,1,7,0
10748,0,8,0
10748,1,8,0
10748,0,9,0
10748,1,9,2
10749,0,1,0
10749,1,1,1
10749,0,2,0
10749,1,2,1
10749,0,3,0
10749,1,3,0
10749,0,4,2
10749,1,4,1
10749,0,5,0
10749,1,5,0
10749,0,6,0
10749,1,6,0
10749,0,7,0
10749,1,7,0
10749,0,8,0
10749,1,8,1
10749,0,9,2
10749,1,9,1
10750,0,1,0
10750,1,1,0
10750,0,2,0
10750,1,2,0
10750,0,3,0
10750,1,3,0
10750,0,4,0
10750,1,4,0
10750,0,5,0
10750,1,5,0
10750,0,6,0
10750,1,6,0
10750,0,7,0
10750,1,7,0
10750,0,8,0
10750,1,8,0
10750,0,9,0
10750,1,9,0
10750,0,10,0
10750,1,10,0
10750,0,11,0
10750,1,11,0
10750,0,12,0
10750,1,12,1
10751,0,1,4
10751,1,1,0
10751,0,2,0
10751,1,2,0
10751,0,3,0
10751,1,3,3
10751,0,4,0
10751,1,4,0
10751,0,5,1
10751,1,5,0
10751,0,6,3
10751,1,6,0
10751,0,7,0
10751,1,7,0
10751,0,8,1
10751,1,8,0
10751,0,9,0
10751,1,9,0
10752,0,1,0
10752,1,1,0
10752,0,2,0
10752,1,2,0
10752,0,3,0
10752,1,3,0
10752,0,4,0
10752,1,4,0
10752,0,5,0
10752,1,5,0
10752,0,6,0
10752,1,6,0
10752,0,7,0
10752,1,7,0
10752,0,8,2
10752,1,8,0
10752,0,9,0
10752,1,9,0
10753,0,1,0
10753,1,1,0
10753,0,2,1
10753,1,2,2
10753,0,3,0
10753,1,3,1
10753,0,4,0
10753,1,4,0
10753,0,5,0
10753,1,5,0
10753,0,6,3
10753,1,6,1
10753,0,7,2
10753,1,7,0
10753,0,8,0
10753,1,8,0
10753,0,9,0
10753,1,9,0
10754,0,1,0
10754,1,1,2
10754,0,2,0
10754,1,2,0
10754,0,3,0
10754,1,3,0
10754,0,4,0
10754,1,4,0
10754,0,5,1
10754,1,5,0
10754,0,6,1
10754,1,6,1
10754,0,7,0
10754,1,7,3
10754,0,8,0
10754,1,8,0
10754,0,9,0
10754,1,9,0
10755,0,1,1
10755,1,1,3
10755,0,2,0
10755,1,2,0
10755,0,3,0
10755,1,3,0
10755,0,4,0
10755,1,4,4
10755,0,5,0
10755,1,5,0
10755,0,6,0
10755,1,6,1
10755,0,7,0
10755,1,7,0
10755,0,8,0
10755,1,8,1
10755,0,9,0
10755,1,9,0
10756,0,1,0
10756,1,1,0
10756,0,2,0
10756,1,2,0
10756,0,3,0
10756,1,3,0
10756,0,4,1
10756,1,4,1
10756,0,5,0
10756,1,5,0
10756,0,6,0
10756,1,6,2
10756,0,7,0
10756,1,7,0
10756,0,8,0
10756,1,8,0
10756,0,9,0
10756,1,9,0
10757,0,1,2
10757,1,1,0
10757,0,2,0
10757,1,2,1
10757,0,3,0
10757,1,3,0
10757,0,4,0
10757,1,4,0
10757,0,5,0
10757,1,5,2
10757,0,6,2
10757,1,6,0
10757,0,7,0
10757,1,7,0
10757,0,8,0
10757,1,8,0
10757,0,9,0
10757,1,9,0
10758,0,1,1
10758,1,1,0
10758,0,2,0
10758,1,2,0
10758,0,3,4
10758,1,3,0
10758,0,4,0
10758,1,4,0
10758,0,5,1
10758,1,5,0
10758,0,6,0
10758,1,6,2
10758,0,7,0
10758,1,7,0
10758,0,8,1
10758,1,8,0
10758,0,9,1
10758,1,9,0
10759,0,1,0
10759,1,1,4
10759,0,2,2
10759,1,2,1
10759,0,3,1
10759,1,3,0
10759,0,4,0
10759,1,4,0
10759,0,5,0
10759,1,5,0
10759,0,6,0
10759,1,6,0
10759,0,7,0
10759,1,7,0
10759,0,8,0
10759,1,8,1
10759,0,9,0
10759,1,9,0
10760,0,1,0
10760,1,1,0
10760,0,2,0
10760,1,2,0
10760,0,3,1
10760,1,3,0
10760,0,4,0
10760,1,4,0
10760,0,5,0
10760,1,5,0
10760,0,6,0
10760,1,6,0
10760,0,7,0
10760,1,7,0
10760,0,8,0
10760,1,8,0
10760,0,9,0
10760,1,9,0
10761,0,1,0
10761,1,1,0
10761,0,2,1
10761,1,2,1
10761,0,3,0
10761,1,3,1
10761,0,4,0
10761,1,4,0
10761,0,5,0
10761,1,5,0
10761,0,6,0
10761,1,6,0
10761,0,7,0
10761,1,7,0
10761,0,8,0
10761,1,8,2
10761,0,9,0
10761,1,9,0
10762,0,1,0
10762,1,1,0
10762,0,2,0
10762,1,2,0
10762,0,3,1
10762,1,3,1
10762,0,4,1
10762,1,4,0
10762,0,5,0
10762,1,5,1
10762,0,6,0
10762,1,6,0
10762,0,7,0
10762,1,7,0
10762,0,8,0
10762,1,8,0
10762,0,9,0
10762,1,9,1
10763,0,1,0
10763,1,1,0
10763,0,2,0
10763,1,2,0
10763,0,3,0
10763,1,3,0
10763,0,4,0
10763,1,4,0
10763,0,5,0
10763,1,5,3
10763,0,6,0
10763,1,6,0
10763,0,7,4
10763,1,7,0
10763,0,8,0
10763,1,8,1
10763,0,9,0
10763,1,9,0
10763,0,10,0
10763,1,10,0
10763,0,11,1
10763,1,11,1
10763,0,12,0
10763,1,12,0
10763,0,13,0
10763,1,13,0
10763,0,14,0
10763,1,14,0
10763,0,15,0
10763,1,15,1
10764,0,1,0
10764,1,1,0
10764,0,2,0
10764,1,2,0
10764,0,3,0
10764,1,3,3
10764,0,4,0
10764,1,4,0
10764,0,5,0
10764,1,5,1
10764,0,6,2
10764,1,6,0
10764,0,7,0
10764,1,7,0
10764,0,8,0
10764,1,8,1
10764,0,9,0
10764,1,9,0
10765,0,1,1
10765,1,1,0
10765,0,2,0
10765,1,2,0
10765,0,3,3
10765,1,3,0
10765,0,4,1
10765,1,4,0
10765,0,5,0
10765,1,5,0
10765,0,6,2
10765,1,6,0
10765,0,7,0
10765,1,7,1
10765,0,8,0
10765,1,8,0
10765,0,9,0
10765,1,9,0
10766,0,1,0
10766,1,1,0
10766,0,2,0
10766,1,2,0
10766,0,3,0
10766,1,3,1
10766,0,4,2
10766,1,4,0
10766,0,5,0
10766,1,5,0
10766,0,6,0
10766,1,6,0
10766,0,7,0
10766,1,7,0
10766,0,8,0
10766,1,8,1
10766,0,9,0
10766,1,9,0
10766,0,10,1
10766,1,10,1
10766,0,11,0
10766,1,11,1
10767,0,1,0
10767,1,1,0
10767,0,2,0
10767,1,2,0
10767,0,3,2
10767,1,3,0
10767,0,4,0
10767,1,4,1
10767,0,5,0
10767,1,5,2
10767,0,6,0
10767,1,6,0
10767,0,7,0
10767,1,7,1
10767,0,8,1
10767,1,8,0
10767,0,9,3
10767,1,9,0
10768,0,1,0
10768,1,1,0
10768,0,2,0
10768,1,2,0
10768,0,3,0
10768,1,3,0
10768,0,4,0
10768,1,4,0
10768,0,5,3
10768,1,5,0
10768,0,6,0
10768,1,6,1
10768,0,7,1
10768,1,7,0
10768,0,8,0
10768,1,8,0
10768,0,9,0
10768,1,9,0
10769,0,1,1
10769,1,1,0
10769,0,2,0
10769,1,2,0
10769,0,3,0
10769,1,3,7
10769,0,4,0
10769,1,4,4
10769,0,5,2
10769,1,5,0
10769,0,6,1
10769,1,6,4
10769,0,7,0
10769,1,7,0
10769,0,8,0
10769,1,8,0
10769,0,9,0
10769,1,9,0
10770,0,1,2
10770,1,1,0
10770,0,2,2
10770,1,2,0
10770,0,3,0
10770,1,3,0
10770,0,4,0
10770,1,4,0
10770,0,5,0
10770,1,5,1
10770,0,6,0
10770,1,6,0
10770,0,7,0
10770,1,7,0
10770,0,8,0
10770,1,8,2
10770,0,9,0
10770,1,9,0
10771,0,1,0
10771,1,1,2
10771,0,2,2
10771,1,2,0
10771,0,3,0
10771,1,3,8
10771,0,4,0
10771,1,4,0
10771,0,5,0
10771,1,5,1
10771,0,6,0
10771,1,6,0
10771,0,7,0
10771,1,7,0
10771,0,8,0
10771,1,8,0
10771,0,9,0
10771,1,9,0
10772,0,1,0
10772,1,1,0
10772,0,2,0
10772,1,2,0
10772,0,3,0
10772,1,3,0
10772,0,4,0
10772,1,4,0
10772,0,5,0
10772,1,5,3
10772,0,6,0
10772,1,6,0
10772,0,7,3
10772,1,7,0
10772,0,8,2
10772,1,8,0
10772,0,9,0
10772,1,9,0
10773,0,1,0
10773,1,1,0
10773,0,2,0
10773,1,2,0
10773,0,3,0
10773,1,3,4
10773,0,4,1
10773,1,4,0
10773,0,5,0
10773,1,5,3
10773,0,6,0
10773,1,6,0
10773,0,7,0
10773,1,7,0
10773,0,8,0
10773,1,8,0
10773,0,9,0
10773,1,9,0
10774,0,1,4
10774,1,1,1
10774,0,2,0
10774,1,2,0
10774,0,3,0
10774,1,3,0
10774,0,4,0
10774,1,4,0
10774,0,5,0
10774,1,5,0
10774,0,6,0
10774,1,6,0
10774,0,7,0
10774,1,7,0
10774,0,8,0
10774,1,8,6
10774,0,9,0
10774,1,9,0
10775,0,1,2
10775,1,1,0
10775,0,2,2
10775,1,2,0
10775,0,3,0
10775,1,3,0
10775,0,4,0
10775,1,4,0
10775,0,5,0
10775,1,5,0
10775,0,6,0
10775,1,6,0
10775,0,7,0
10775,1,7,0
10775,0,8,1
10775,1,8,0
10775,0,9,0
10775,1,9,0
10776,0,1,2
10776,1,1,1
10776,0,2,0
10776,1,2,0
10776,0,3,0
10776,1,3,0
10776,0,4,0
10776,1,4,0
10776,0,5,0
10776,1,5,0
10776,0,6,2
10776,1,6,0
10776,0,7,0
10776,1,7,0
10776,0,8,1
10776,1,8,0
10776,0,9,0
10776,1,9,0
10777,0,1,0
10777,1,1,0
10777,0,2,0
10777,1,2,2
10777,0,3,0
10777,1,3,3
10777,0,4,0
10777,1,4,0
10777,0,5,0
10777,1,5,1
10777,0,6,0
10777,1,6,2
10777,0,7,0
10777,1,7,0
10777,0,8,1
10777,1,8,0
10777,0,9,0
10777,1,9,0
10778,0,1,0
10778,1,1,0
10778,0,2,0
10778,1,2,1
10778,0,3,0
10778,1,3,2
10778,0,4,0
10778,1,4,0
10778,0,5,0
10778,1,5,0
10778,0,6,0
10778,1,6,0
10778,0,7,0
10778,1,7,0
10778,0,8,0
10778,1,8,0
10778,0,9,0
10778,1,9,0
10779,0,1,0
10779,1,1,0
10779,0,2,0
10779,1,2,0
10779,0,3,0
10779,1,3,0
10779,0,4,2
10779,1,4,1
10779,0,5,0
10779,1,5,0
10779,0,6,5
10779,1,6,1
10779,0,7,0
10779,1,7,0
10779,0,8,1
10779,1,8,1
10779,0,9,0
10779,1,9,0
10780,0,1,1
10780,1,1,0
10780,0,2,0
10780,1,2,0
10780,0,3,0
10780,1,3,0
10780,0,4,0
10780,1,4,0
10780,0,5,0
10780,1,5,0
10780,0,6,0
10780,1,6,0
10780,0,7,0
10780,1,7,0
10780,0,8,0
10780,1,8,0
10780,0,9,0
10780,1,9,0
10781,0,1,0
10781,1,1,0
10781,0,2,0
10781,1,2,0
10781,0,3,0
10781,1,3,1
10781,0,4,3
10781,1,4,0
10781,0,5,0
10781,1,5,0
10781,0,6,0
10781,1,6,1
10781,0,7,0
10781,1,7,0
10781,0,8,0
10781,1,8,0
10781,0,9,0
10781,1,9,0
10782,0,1,1
10782,1,1,0
10782,0,2,0
10782,1,2,0
10782,0,3,1
10782,1,3,0
10782,0,4,0
10782,1,4,0
10782,0,5,2
10782,1,5,1
10782,0,6,0
10782,1,6,0
10782,0,7,0
10782,1,7,0
10782,0,8,1
10782,1,8,0
10782,0,9,2
10782,1,9,0
10783,0,1,0
10783,1,1,0
10783,0,2,1
10783,1,2,4
10783,0,3,0
10783,1,3,1
10783,0,4,1
10783,1,4,1
10783,0,5,1
10783,1,5,0
10783,0,6,0
10783,1,6,0
10783,0,7,0
10783,1,7,0
10783,0,8,0
10783,1,8,0
10783,0,9,0
10783,1,9,0
10784,0,1,0
10784,1,1,0
10784,0,2,0
10784,1,2,0
10784,0,3,3
10784,1,3,0
10784,0,4,0
10784,1,4,0
10784,0,5,5
10784,1,5,1
10784,0,6,0
10784,1,6,5
10784,0,7,0
10784,1,7,2
10784,0,8,0
10784,1,8,0
10784,0,9,0
10784,1,9,0
10784,0,10,0
10784,1,10,0
10784,0,11,0
10784,1,11,1
10785,0,1,1
10785,1,1,3
10785,0,2,0
10785,1,2,2
10785,0,3,0
10785,1,3,0
10785,0,4,0
10785,1,4,0
10785,0,5,0
10785,1,5,1
10785,0,6,2
10785,1,6,0
10785,0,7,0
10785,1,7,0
10785,0,8,0
10785,1,8,0
10785,0,9,0
10785,1,9,0
10786,0,1,0
10786,1,1,0
10786,0,2,0
10786,1,2,0
10786,0,3,0
10786,1,3,0
10786,0,4,0
10786,1,4,0
10786,0,5,0
10786,1,5,0
10786,0,6,0
10786,1,6,0
10786,0,7,5
10786,1,7,0
10786,0,8,0
10786,1,8,0
10786,0,9,0
10786,1,9,1
10787,0,1,1
10787,1,1,0
10787,0,2,0
10787,1,2,0
10787,0,3,1
10787,1,3,0
10787,0,4,0
10787,1,4,0
10787,0,5,1
10787,1,5,0
10787,0,6,0
10787,1,6,0
10787,0,7,0
10787,1,7,0
10787,0,8,0
10787,1,8,0
10787,0,9,0
10787,1,9,0
10788,0,1,1
10788,1,1,0
10788,0,2,0
10788,1,2,0
10788,0,3,0
10788,1,3,0
10788,0,4,0
10788,1,4,0
10788,0,5,0
10788,1,5,0
10788,0,6,0
10788,1,6,0
10788,0,7,0
10788,1,7,0
10788,0,8,0
10788,1,8,0
10788,0,9,0
10788,1,9,2
10789,0,1,0
10789,1,1,2
10789,0,2,0
10789,1,2,0
10789,0,3,0
10789,1,3,0
10789,0,4,0
10789,1,4,0
10789,0,5,0
10789,1,5,0
10789,0,6,0
10789,1,6,2
10789,0,7,2
10789,1,7,1
10789,0,8,0
10789,1,8,0
10789,0,9,0
10789,1,9,0
10790,0,1,0
10790,1,1,1
10790,0,2,0
10790,1,2,0
10790,0,3,3
10790,1,3,0
10790,0,4,0
10790,1,4,0
10790,0,5,0
10790,1,5,0
10790,0,6,3
10790,1,6,1
10790,0,7,0
10790,1,7,2
10790,0,8,0
10790,1,8,0
10790,0,9,0
10790,1,9,1
10791,0,1,0
10791,1,1,0
10791,0,2,0
10791,1,2,0
10791,0,3,2
10791,1,3,0
10791,0,4,0
10791,1,4,1
10791,0,5,0
10791,1,5,0
10791,0,6,0
10791,1,6,0
10791,0,7,0
10791,1,7,0
10791,0,8,0
10791,1,8,5
10791,0,9,0
10791,1,9,0
10792,0,1,0
10792,1,1,0
10792,0,2,0
10792,1,2,1
10792,0,3,0
10792,1,3,0
10792,0,4,0
10792,1,4,3
10792,0,5,2
10792,1,5,0
10792,0,6,0
10792,1,6,0
10792,0,7,0
10792,1,7,0
10792,0,8,1
10792,1,8,0
10792,0,9,1
10792,1,9,0
10792,0,10,4
10792,1,10,0
10793,0,1,4
10793,1,1,1
10793,0,2,0
10793,1,2,1
10793,0,3,1
10793,1,3,0
10793,0,4,0
10793,1,4,0
10793,0,5,0
10793,1,5,2
10793,0,6,0
10793,1,6,0
10793,0,7,2
10793,1,7,3
10793,0,8,0
10793,1,8,0
10793,0,9,0
10793,1,9,1
10794,0,1,1
10794,1,1,0
10794,0,2,0
10794,1,2,0
10794,0,3,0
10794,1,3,1
10794,0,4,2
10794,1,4,0
10794,0,5,0
10794,1,5,0
10794,0,6,0
10794,1,6,0
10794,0,7,3
10794,1,7,0
10794,0,8,2
10794,1,8,0
10794,0,9,1
10794,1,9,0
10795,0,1,0
10795,1,1,0
10795,0,2,0
10795,1,2,3
10795,0,3,0
10795,1,3,3
10795,0,4,0
10795,1,4,0
10795,0,5,0
10795,1,5,0
10795,0,6,0
10795,1,6,0
10795,0,7,1
10795,1,7,0
10795,0,8,0
10795,1,8,0
10795,0,9,0
10795,1,9,0
10796,0,1,0
10796,1,1,0
10796,0,2,0
10796,1,2,0
10796,0,3,0
10796,1,3,0
10796,0,4,0
10796,1,4,0
10796,0,5,0
10796,1,5,0
10796,0,6,2
10796,1,6,0
10796,0,7,0
10796,1,7,4
10796,0,8,2
10796,1,8,0
10796,0,9,0
10796,1,9,0
10796,0,10,3
10796,1,10,0
10797,0,1,0
10797,1,1,0
10797,0,2,0
10797,1,2,0
10797,0,3,0
10797,1,3,0
10797,0,4,0
10797,1,4,0
10797,0,5,0
10797,1,5,1
10797,0,6,1
10797,1,6,0
10797,0,7,0
10797,1,7,4
10797,0,8,0
10797,1,8,0
10797,0,9,0
10797,1,9,0
10798,0,1,0
10798,1,1,0
10798,0,2,0
10798,1,2,0
10798,0,3,0
10798,1,3,0
10798,0,4,0
10798,1,4,0
10798,0,5,0
10798,1,5,0
10798,0,6,0
10798,1,6,0
10798,0,7,0
10798,1,7,0
10798,0,8,0
10798,1,8,0
10798,0,9,0
10798,1,9,0
10798,0,10,2
10798,1,10,0
10799,0,1,0
10799,1,1,0
10799,0,2,0
10799,1,2,0
10799,0,3,0
10799,1,3,1
10799,0,4,0
10799,1,4,0
10799,0,5,0
10799,1,5,3
10799,0,6,4
10799,1,6,0
10799,0,7,0
10799,1,7,0
10799,0,8,0
10799,1,8,0
10799,0,9,0
10799,1,9,0
10799,0,10,2
10799,1,10,0
10800,0,1,0
10800,1,1,1
10800,0,2,2
10800,1,2,0
10800,0,3,0
10800,1,3,0
10800,0,4,2
10800,1,4,0
10800,0,5,0
10800,1,5,0
10800,0,6,1
10800,1,6,2
10800,0,7,0
10800,1,7,0
10800,0,8,0
10800,1,8,0
10800,0,9,0
10800,1,9,2
10800,0,10,0
10800,1,10,0
10800,0,11,0
10800,1,11,1
10801,0,1,0
10801,1,1,0
10801,0,2,0
10801,1,2,1
10801,0,3,1
10801,1,3,0
10801,0,4,0
10801,1,4,0
10801,0,5,0
10801,1,5,0
10801,0,6,2
10801,1,6,0
10801,0,7,0
10801,1,7,2
10801,0,8,2
10801,1,8,0
10801,0,9,0
10801,1,9,0
10802,0,1,0
10802,1,1,1
10802,0,2,0
10802,1,2,1
10802,0,3,0
10802,1,3,0
10802,0,4,0
10802,1,4,0
10802,0,5,2
10802,1,5,0
10802,0,6,3
10802,1,6,0
10802,0,7,0
10802,1,7,0
10802,0,8,0
10802,1,8,0
10802,0,9,3
10802,1,9,1
10803,0,1,0
10803,1,1,0
10803,0,2,0
10803,1,2,1
10803,0,3,0
10803,1,3,0
10803,0,4,0
10803,1,4,0
10803,0,5,1
10803,1,5,0
10803,0,6,0
10803,1,6,2
10803,0,7,0
10803,1,7,0
10803,0,8,0
10803,1,8,0
10803,0,9,3
10803,1,9,0
10804,0,1,0
10804,1,1,0
10804,0,2,0
10804,1,2,0
10804,0,3,0
10804,1,3,0
10804,0,4,0
10804,1,4,0
10804,0,5,0
10804,1,5,0
10804,0,6,0
10804,1,6,0
10804,0,7,0
10804,1,7,0
10804,0,8,0
10804,1,8,0
10804,0,9,0
10804,1,9,0
10804,0,10,0
10804,1,10,0
10804,0,11,0
10804,1,11,0
10804,0,12,0
10804,1,12,2
10805,0,1,1
10805,1,1,0
10805,0,2,0
10805,1,2,1
10805,0,3,2
10805,1,3,1
10805,0,4,0
10805,1,4,0
10805,0,5,0
10805,1,5,0
10805,0,6,0
10805,1,6,0
10805,0,7,0
10805,1,7,0
10805,0,8,0
10805,1,8,1
10805,0,9,0
10805,1,9,0
10805,0,10,0
10805,1,10,0
10805,0,11,1
10805,1,11,0
10806,0,1,0
10806,1,1,0
10806,0,2,0
10806,1,2,0
10806,0,3,1
10806,1,3,0
10806,0,4,0
10806,1,4,2
10806,0,5,0
10806,1,5,2
10806,0,6,0
10806,1,6,0
10806,0,7,0
10806,1,7,0
10806,0,8,0
10806,1,8,0
10806,0,9,0
10806,1,9,0
10807,0,1,0
10807,1,1,0
10807,0,2,0
10807,1,2,0
10807,0,3,0
10807,1,3,0
10807,0,4,1
10807,1,4,0
10807,0,5,0
10807,1,5,1
10807,0,6,2
10807,1,6,0
10807,0,7,0
10807,1,7,0
10807,0,8,3
10807,1,8,0
10807,0,9,0
10807,1,9,1
10808,0,1,0
10808,1,1,0
10808,0,2,2
10808,1,2,0
10808,0,3,0
10808,1,3,0
10808,0,4,0
10808,1,4,1
10808,0,5,0
10808,1,5,0
10808,0,6,0
10808,1,6,2
10808,0,7,0
10808,1,7,2
10808,0,8,0
10808,1,8,1
10808,0,9,0
10808,1,9,0
10809,0,1,1
10809,1,1,0
10809,0,2,0
10809,1,2,0
10809,0,3,0
10809,1,3,1
10809,0,4,1
10809,1,4,0
10809,0,5,0
10809,1,5,0
10809,0,6,0
10809,1,6,1
10809,0,7,0
10809,1,7,0
10809,0,8,0
10809,1,8,0
10809,0,9,0
10809,1,9,0
10809,0,10,0
10809,1,10,1
10810,0,1,0
10810,1,1,0
10810,0,2,1
10810,1,2,0
10810,0,3,0
10810,1,3,0
10810,0,4,0
10810,1,4,0
10810,0,5,0
10810,1,5,0
10810,0,6,0
10810,1,6,0
10810,0,7,0
10810,1,7,0
10810,0,8,0
10810,1,8,1
10810,0,9,4
10810,1,9,0
10811,0,1,4
10811,1,1,0
10811,0,2,0
10811,1,2,0
10811,0,3,0
10811,1,3,0
10811,0,4,0
10811,1,4,2
10811,0,5,0
10811,1,5,1
10811,0,6,0
10811,1,6,1
10811,0,7,1
10811,1,7,0
10811,0,8,0
10811,1,8,2
10811,0,9,0
10811,1,9,0
10812,0,1,0
10812,1,1,1
10812,0,2,0
10812,1,2,0
10812,0,3,0
10812,1,3,0
10812,0,4,0
10812,1,4,0
10812,0,5,0
10812,1,5,0
10812,0,6,0
10812,1,6,0
10812,0,7,0
10812,1,7,0
10812,0,8,3
10812,1,8,0
10812,0,9,0
10812,1,9,2
10812,0,10,0
10812,1,10,0
10812,0,11,0
10812,1,11,0
10812,0,12,0
10812,1,12,0
10812,0,13,0
10812,1,13,0
10812,0,14,0
10812,1,14,0
10812,0,15,0
10812,1,15,0
10812,0,16,0
10812,1,16,0
10812,0,17,0
10812,1,17,0
10812,0,18,0
10812,1,18,0
10812,0,19,0
10812,1,19,0
10812,0,20,0
10812,1,20,0
10812,0,21,0
10812,1,21,1
10813,0,1,0
10813,1,1,0
10813,0,2,0
10813,1,2,0
10813,0,3,0
10813,1,3,0
10813,0,4,0
10813,1,4,1
10813,0,5,0
10813,1,5,0
10813,0,6,3
10813,1,6,0
10813,0,7,2
10813,1,7,0
10813,0,8,5
10813,1,8,0
10813,0,9,1
10813,1,9,0
10814,0,1,0
10814,1,1,0
10814,0,2,0
10814,1,2,0
10814,0,3,0
10814,1,3,3
10814,0,4,3
10814,1,4,0
10814,0,5,0
10814,1,5,0
10814,0,6,7
10814,1,6,0
10814,0,7,1
10814,1,7,0
10814,0,8,2
10814,1,8,0
10814,0,9,0
10814,1,9,0
10815,0,1,0
10815,1,1,1
10815,0,2,2
10815,1,2,0
10815,0,3,0
10815,1,3,0
10815,0,4,0
10815,1,4,3
10815,0,5,0
10815,1,5,0
10815,0,6,1
10815,1,6,0
10815,0,7,0
10815,1,7,0
10815,0,8,0
10815,1,8,5
10815,0,9,0
10815,1,9,0
10816,0,1,0
10816,1,1,2
10816,0,2,0
10816,1,2,0
10816,0,3,0
10816,1,3,0
10816,0,4,0
10816,1,4,0
10816,0,5,0
10816,1,5,0
10816,0,6,0
10816,1,6,0
10816,0,7,0
10816,1,7,1
10816,0,8,3
10816,1,8,0
10816,0,9,0
10816,1,9,0
10816,0,10,0
10816,1,10,1
10817,0,1,0
10817,1,1,2
10817,0,2,0
10817,1,2,0
10817,0,3,1
10817,1,3,0
10817,0,4,1
10817,1,4,2
10817,0,5,0
10817,1,5,1
10817,0,6,0
10817,1,6,0
10817,0,7,0
10817,1,7,0
10817,0,8,3
10817,1,8,0
10817,0,9,0
10817,1,9,0
10817,0,10,2
10817,1,10,0
10818,0,1,0
10818,1,1,0
10818,0,2,0
10818,1,2,0
10818,0,3,0
10818,1,3,0
10818,0,4,2
10818,1,4,0
10818,0,5,0
10818,1,5,0
10818,0,6,0
10818,1,6,0
10818,0,7,1
10818,1,7,0
10818,0,8,2
10818,1,8,0
10818,0,9,0
10818,1,9,0
10819,0,1,0
10819,1,1,2
10819,0,2,1
10819,1,2,1
10819,0,3,1
10819,1,3,0
10819,0,4,0
10819,1,4,0
10819,0,5,0
10819,1,5,0
10819,0,6,0
10819,1,6,0
10819,0,7,0
10819,1,7,4
10819,0,8,0
10819,1,8,0
10819,0,9,0
10819,1,9,0
10820,0,1,0
10820,1,1,2
10820,0,2,1
10820,1,2,0
10820,0,3,0
10820,1,3,0
10820,0,4,0
10820,1,4,0
10820,0,5,3
10820,1,5,0
10820,0,6,0
10820,1,6,2
10820,0,7,0
10820,1,7,0
10820,0,8,7
10820,1,8,1
10820,0,9,0
10820,1,9,0
10821,0,1,0
10821,1,1,0
10821,0,2,0
10821,1,2,0
10821,0,3,0
10821,1,3,0
10821,0,4,0
10821,1,4,3
10821,0,5,0
10821,1,5,2
