player_id,team_id,league_id,position,role,bats,batting_ratings_overall_contact,batting_ratings_overall_gap,batting_ratings_overall_eye,batting_ratings_overall_strikeouts,batting_ratings_overall_hp,batting_ratings_overall_power,batting_ratings_overall_babip,batting_ratings_vsr_contact,batting_ratings_vsr_gap,batting_ratings_vsr_eye,batting_ratings_vsr_strikeouts,batting_ratings_vsr_hp,batting_ratings_vsr_power,batting_ratings_vsr_babip,batting_ratings_vsl_contact,batting_ratings_vsl_gap,batting_ratings_vsl_eye,batting_ratings_vsl_strikeouts,batting_ratings_vsl_hp,batting_ratings_vsl_power,batting_ratings_vsl_babip,batting_ratings_talent_contact,batting_ratings_talent_gap,batting_ratings_talent_eye,batting_ratings_talent_strikeouts,batting_ratings_talent_hp,batting_ratings_talent_power,batting_ratings_talent_babip,batting_ratings_misc_bunt,batting_ratings_misc_bunt_for_hit,batting_ratings_misc_gb_hitter_type,batting_ratings_misc_fb_hitter_type,running_ratings_speed,running_ratings_stealing_rate,running_ratings_stealing,running_ratings_baserunning
6045,0,0,8,0,1,40,40,35,40,3,35,40,40,40,35,40,3,35,40,40,45,35,40,3,35,40,65,70,45,60,3,50,60,60,60,2,0,70,80,80,85
6046,0,0,1,11,1,35,30,30,35,2,30,35,35,30,30,35,2,30,35,35,30,30,35,2,30,35,40,35,40,45,2,35,45,70,20,1,0,25,20,20,20
6047,0,0,5,0,2,40,45,35,45,7,40,40,40,45,40,45,7,40,40,40,45,35,40,7,35,40,65,80,45,70,7,50,55,45,25,2,0,50,55,60,70
6048,0,0,5,0,1,35,35,35,35,10,30,35,35,35,35,35,10,30,35,35,35,35,35,10,35,35,50,50,45,50,10,55,50,45,50,3,0,55,45,45,50
6049,0,0,1,11,2,35,30,25,30,1,20,30,35,30,25,30,1,25,30,30,25,25,30,1,20,30,45,35,35,45,1,30,45,45,25,1,2,25,25,30,30
6050,0,0,7,0,1,35,35,35,35,4,30,35,35,35,35,35,4,30,35,35,35,35,40,4,35,35,60,50,45,60,4,55,55,50,20,0,0,35,40,50,45
6051,0,0,1,11,1,35,30,30,30,1,25,30,35,30,30,30,1,25,30,35,30,30,30,1,25,30,40,35,40,45,1,30,45,35,25,1,2,20,20,20,20
6052,0,0,1,11,2,30,30,35,30,1,20,30,30,30,35,30,1,20,30,30,30,35,30,1,20,30,40,35,50,40,1,20,45,60,25,1,0,20,20,20,30
6053,0,0,9,0,1,35,35,35,35,5,35,35,35,35,35,35,5,35,35,35,35,35,35,5,35,35,55,60,50,55,5,60,55,30,20,2,1,45,50,55,50
6054,0,0,1,11,2,35,30,30,30,3,20,35,35,30,30,30,3,20,35,35,30,30,30,3,20,35,45,35,40,45,3,20,45,75,20,1,0,20,20,20,25
6055,0,0,5,0,1,35,35,35,35,3,30,35,35,35,35,35,3,25,35,35,35,35,40,3,30,35,50,45,50,55,3,35,50,50,20,0,2,35,25,20,25
6056,0,0,1,12,1,30,30,25,30,2,20,30,30,30,25,30,2,20,30,30,30,25,30,2,20,30,40,35,35,40,2,25,40,70,25,0,0,25,20,20,20
6057,0,0,1,11,2,35,30,35,35,3,20,35,35,30,35,35,3,20,35,35,30,30,30,3,20,35,45,35,45,45,3,20,45,50,25,1,1,20,20,20,20
6058,0,0,1,11,1,30,30,30,30,2,25,30,30,30,30,30,2,25,30,30,30,30,30,2,25,30,35,35,35,40,2,30,35,80,25,0,2,20,25,20,20
6059,0,0,1,12,1,30,30,30,30,1,25,25,30,30,30,30,1,25,25,30,30,30,30,1,25,25,35,35,35,40,1,30,30,40,25,0,2,25,20,20,20
6060,0,0,7,0,3,40,40,35,40,9,40,40,40,40,35,40,9,40,40,40,40,40,40,9,40,40,55,55,50,50,9,60,50,45,25,3,1,35,40,45,40
6061,0,0,1,12,3,35,30,30,35,3,25,35,35,30,30,35,3,25,35,35,30,30,35,3,20,35,40,35,40,40,3,25,40,70,25,0,2,25,20,20,35
6062,0,0,8,0,2,40,40,35,40,5,35,40,40,40,35,40,5,40,40,35,35,35,40,5,35,35,55,50,45,60,5,55,50,35,20,1,0,40,55,65,65
6063,0,0,1,11,2,30,25,25,30,3,20,30,30,25,25,30,3,20,30,30,25,25,30,3,20,30,40,35,35,40,3,30,40,65,25,0,1,40,30,35,25
6064,0,0,6,0,1,40,45,40,40,2,40,40,40,45,40,40,2,40,40,40,45,40,45,2,40,40,55,65,50,60,2,55,55,60,60,2,1,55,40,40,35
6065,0,0,1,11,2,35,30,35,35,3,25,35,35,30,35,35,3,25,35,35,30,35,35,3,25,35,40,35,45,45,3,30,45,40,25,0,2,25,20,20,20
6066,0,0,1,11,1,30,30,35,30,3,25,25,30,30,35,30,3,25,25,30,30,40,30,3,25,25,35,35,45,35,3,30,30,70,20,0,1,20,25,20,20
6067,0,0,1,12,2,30,25,30,30,1,25,30,30,25,30,30,1,25,30,30,25,30,30,1,20,30,40,35,40,45,1,30,45,75,25,0,0,20,25,20,30
6068,0,0,1,11,2,30,30,30,30,2,25,25,30,30,30,30,2,25,25,30,30,30,30,2,25,25,35,35,40,40,2,35,30,40,25,0,2,20,25,20,30
6069,0,0,4,0,1,35,35,35,35,6,30,35,35,35,35,35,6,30,35,35,35,35,40,6,35,35,60,55,45,65,6,55,50,25,20,0,0,35,25,25,20
6070,0,0,1,11,1,30,25,30,30,1,25,30,30,25,30,30,1,25,30,30,25,30,30,1,25,30,40,35,40,40,1,30,40,60,25,1,2,35,35,30,40
6071,0,0,1,11,1,30,30,30,30,1,25,30,30,30,30,30,1,25,30,30,30,30,30,1,25,30,40,35,35,40,1,35,40,40,25,0,0,25,20,25,20
6072,0,0,1,11,2,25,30,35,30,1,20,25,25,30,35,30,1,20,25,25,30,35,25,1,20,20,30,35,45,30,1,25,25,40,25,0,0,30,25,20,30
6073,0,0,2,0,1,40,35,35,40,3,35,40,35,35,35,35,3,35,40,40,35,35,40,3,40,40,45,45,40,50,3,45,45,50,25,0,2,45,45,55,45
6074,0,0,2,0,2,40,40,40,40,3,40,40,40,40,40,40,3,40,40,35,40,35,35,3,40,35,45,55,50,45,3,55,50,45,25,2,2,20,20,20,20
6075,0,0,1,12,1,35,30,35,35,1,20,35,35,30,35,35,1,20,35,35,30,35,35,1,20,35,40,35,45,40,1,25,40,60,25,0,0,30,25,25,20
6076,0,0,1,11,1,35,30,30,35,2,25,35,35,30,30,35,2,25,35,35,35,30,35,2,25,35,40,35,35,40,2,30,45,60,25,0,0,25,20,20,20
6077,0,0,8,0,2,40,40,35,40,3,40,40,40,40,40,45,3,40,40,40,40,35,40,3,35,40,55,55,45,60,3,50,55,30,25,0,2,60,35,35,20
6078,0,0,1,11,1,25,25,30,30,2,25,25,25,25,30,30,2,25,25,30,25,30,30,2,25,25,35,35,35,40,2,30,30,35,20,0,0,25,25,20,20
6079,0,0,6,0,1,35,40,40,35,9,35,35,35,40,35,35,9,35,35,35,40,40,40,9,40,35,50,65,50,50,9,55,50,45,20,0,0,50,45,40,50
6080,0,0,1,11,2,30,25,30,30,2,20,25,30,30,30,30,2,25,25,25,25,30,30,2,20,25,35,35,40,40,2,30,30,40,25,2,2,25,25,25,20
6081,0,0,1,11,2,30,30,30,35,3,20,30,30,30,35,35,3,20,30,30,30,30,30,3,20,30,35,35,40,40,3,20,30,40,20,0,1,25,20,25,25
6082,0,0,2,0,3,35,30,35,35,6,30,35,35,30,35,35,6,30,35,35,30,35,35,6,30,35,50,45,50,50,6,50,50,25,20,0,0,30,20,25,25
6083,0,0,5,0,2,35,35,35,35,1,30,35,35,35,35,35,1,30,35,35,35,30,35,1,30,35,55,50,45,60,1,50,50,40,25,2,0,30,25,20,20
6084,0,0,1,11,2,30,30,40,30,2,30,25,30,30,40,30,2,30,25,30,30,35,30,2,25,25,35,35,45,40,2,30,30,70,25,0,2,25,25,20,30
6085,0,0,1,11,2,35,30,30,35,3,20,35,35,30,30,35,3,20,35,35,30,30,35,3,20,35,40,35,40,40,3,25,40,40,20,2,0,25,25,20,30
6086,0,0,2,0,1,35,30,30,35,4,30,35,35,30,30,35,4,30,35,35,30,30,35,4,30,35,60,45,45,60,4,50,50,40,25,1,0,20,30,30,30
6087,0,0,1,11,1,30,25,30,30,1,20,30,30,25,30,30,1,20,30,35,25,30,30,1,20,30,40,35,40,45,1,20,45,80,25,1,1,20,20,20,20
6088,0,0,1,12,1,20,30,30,25,1,25,20,20,30,30,25,1,25,20,20,30,30,25,1,25,20,25,35,35,30,1,30,20,75,25,1,1,25,20,20,20
6089,0,0,1,12,3,30,30,30,30,2,25,25,30,30,30,30,2,30,25,25,30,30,30,2,25,25,30,35,35,35,2,30,25,70,25,0,1,25,25,25,20
6090,0,0,1,11,3,30,30,30,30,2,25,25,30,30,30,30,2,25,25,30,30,30,30,2,25,25,35,35,35,35,2,30,30,45,20,0,0,25,30,20,35
6091,0,0,8,0,1,40,40,35,40,7,40,40,40,40,35,40,7,40,40,40,45,40,45,7,40,40,60,65,45,60,7,60,55,40,50,0,0,70,65,55,60
6092,0,0,1,12,2,30,25,30,30,3,20,30,30,25,30,30,3,20,30,30,25,25,30,3,20,30,40,30,35,40,3,20,40,70,20,0,1,30,20,20,20
6093,0,0,8,0,1,40,40,35,40,6,40,40,40,40,35,40,6,40,40,40,40,40,40,6,40,40,55,55,45,55,6,55,50,45,25,0,0,45,50,60,55
6094,0,0,8,0,2,40,45,40,40,4,40,40,40,45,35,40,4,40,40,40,40,40,40,4,35,40,55,65,50,55,4,55,50,45,20,2,0,65,50,50,35
6095,0,0,1,13,1,30,30,35,30,3,25,25,30,30,35,30,3,25,25,30,30,40,35,3,25,25,35,35,50,40,3,30,30,40,25,2,1,25,20,20,30
6096,0,0,1,12,1,35,30,30,35,1,25,35,35,30,30,35,1,25,35,35,30,30,35,1,25,35,40,35,35,40,1,25,45,35,25,0,2,25,25,20,30
6097,0,0,3,0,2,35,30,30,35,12,30,35,35,30,30,35,12,30,35,35,30,30,35,12,30,35,60,45,45,65,12,55,50,30,25,2,0,35,35,35,35
6098,0,0,1,11,2,35,30,30,30,3,20,35,35,30,30,30,3,20,35,35,30,30,30,3,20,35,45,35,40,45,3,30,45,70,25,1,0,25,20,20,25
6099,0,0,1,11,1,30,30,30,30,1,25,25,30,30,30,30,1,25,25,30,30,30,30,1,25,25,35,35,35,35,1,30,30,60,25,1,0,25,20,20,20
6100,0,0,1,11,1,30,30,30,30,3,25,30,30,30,30,30,3,25,30,30,30,30,30,3,25,30,40,40,40,45,3,35,45,70,25,1,1,30,30,25,30
6101,0,0,1,12,1,30,25,30,30,1,20,30,30,25,30,30,1,20,30,35,25,30,30,1,20,30,40,30,40,40,1,25,40,55,25,2,2,25,30,25,35
6102,0,0,1,11,1,20,25,25,25,1,20,20,20,25,25,25,1,20,20,20,25,25,25,1,20,20,25,30,35,30,1,25,20,45,25,0,2,20,20,20,20
6103,0,0,1,11,3,30,30,35,30,3,20,30,30,25,30,30,3,20,30,35,30,35,30,3,20,30,40,35,45,40,3,25,40,70,25,2,1,25,25,20,20
6104,0,0,1,11,1,30,25,30,30,1,25,30,30,25,30,30,1,25,30,30,30,30,30,1,25,30,40,35,40,40,1,30,40,40,25,0,2,20,20,20,25
6105,0,0,1,11,2,30,30,30,30,2,20,30,35,30,30,30,2,20,30,30,30,30,30,2,20,30,40,35,40,40,2,25,45,45,20,0,2,20,25,20,30
6106,0,0,1,11,1,35,30,30,35,3,20,35,35,30,25,35,3,20,35,35,30,30,35,3,20,35,45,35,35,45,3,25,45,80,20,0,0,20,20,20,20
6107,0,0,1,13,1,35,30,35,35,1,20,30,35,30,35,35,1,20,30,35,30,35,35,1,20,30,35,35,40,40,1,25,35,70,25,0,0,20,20,20,20
6108,0,0,1,11,1,30,30,30,30,2,25,30,30,30,30,30,2,25,30,30,30,30,30,2,30,30,35,35,40,40,2,35,35,40,25,0,1,25,20,20,20
6109,0,0,2,0,1,35,40,40,35,5,40,35,35,40,40,35,5,40,35,35,40,40,40,5,40,40,45,50,55,45,5,55,45,50,25,0,0,35,25,25,30
6110,0,0,1,12,2,35,30,30,35,2,30,30,35,30,30,35,2,30,30,30,30,30,30,2,30,30,40,35,35,40,2,35,35,65,25,0,0,25,20,20,20
6111,0,0,8,0,2,35,30,30,35,2,25,35,35,30,30,35,2,30,35,35,30,30,35,2,25,35,50,45,45,50,2,40,45,35,25,0,2,50,45,45,50
6112,0,0,8,0,1,40,40,35,40,3,35,40,40,40,35,40,3,35,35,40,40,35,40,3,35,40,60,60,45,65,3,50,55,35,20,2,1,70,60,55,65
6113,0,0,1,12,1,30,30,30,35,1,30,30,30,30,30,35,1,30,30,35,30,30,35,1,30,30,35,35,35,40,1,35,35,70,20,0,1,30,20,20,20
6114,0,0,1,11,2,25,30,30,25,3,20,20,25,30,30,30,3,20,20,25,25,30,25,3,20,20,30,35,40,35,3,25,25,40,25,2,2,25,20,20,20
6115,0,0,8,0,3,35,35,30,35,5,35,35,35,35,30,35,5,35,35,35,35,30,35,5,35,35,45,45,40,45,5,45,40,55,25,0,0,65,40,35,45
6116,0,0,1,12,2,25,30,30,30,3,25,20,25,30,30,30,3,25,20,25,30,30,30,3,25,20,30,35,35,30,3,30,25,35,25,0,2,30,30,25,35
6117,0,0,3,0,3,35,30,30,35,10,30,35,35,30,30,35,10,30,35,35,30,30,35,10,30,35,50,45,40,50,10,45,50,50,20,2,2,25,25,25,25
6118,0,0,6,0,1,35,35,35,35,5,35,35,35,35,35,35,5,35,35,35,35,35,40,5,35,40,50,45,40,50,5,45,50,55,20,1,0,35,40,40,45
6119,0,0,9,0,3,40,35,30,40,5,30,40,40,35,30,40,5,30,40,35,35,30,40,5,30,35,60,45,40,65,5,40,50,50,25,2,2,25,35,40,45
6120,0,0,8,0,1,40,40,40,40,7,35,40,40,40,40,40,7,35,40,40,40,40,40,7,35,40,55,60,50,55,7,50,50,65,65,2,2,60,45,40,50
6121,0,0,9,0,2,35,40,35,35,5,35,35,35,40,35,35,5,35,35,35,35,35,35,5,30,35,55,60,50,55,5,50,50,40,25,0,1,60,50,40,45
6122,0,0,1,11,1,30,30,30,30,2,20,25,30,30,30,30,2,20,25,30,30,30,30,2,20,25,35,35,35,35,2,20,30,55,25,0,2,35,30,30,25
6123,0,0,9,0,2,35,40,35,40,3,35,35,40,40,35,40,3,35,35,35,40,35,35,3,30,35,50,65,45,55,3,50,50,40,25,0,2,50,55,60,55
6124,0,0,1,11,2,30,25,30,30,2,20,30,30,25,30,30,2,20,30,30,25,30,30,2,20,30,40,35,40,40,2,30,35,75,25,1,2,20,20,20,20
6125,0,0,2,0,1,35,35,35,40,6,35,35,35,35,35,40,6,35,35,35,35,35,40,6,35,35,50,45,45,50,6,50,45,35,25,2,1,20,20,20,20
6126,0,0,1,12,1,35,30,30,35,1,25,35,35,30,30,35,1,25,35,35,30,30,35,1,25,35,40,35,35,45,1,30,45,25,25,0,0,25,25,30,30
6127,0,0,8,0,1,35,30,35,35,3,30,35,35,30,35,35,3,30,35,35,30,35,35,3,30,35,55,45,45,55,3,50,50,45,20,0,0,40,40,50,35
6128,0,0,6,0,2,35,35,30,35,4,30,35,35,35,30,35,4,30,35,35,30,30,35,4,30,35,50,45,45,50,4,40,50,50,25,0,2,50,45,45,45
6129,0,0,5,0,1,40,35,40,40,4,30,40,40,35,40,40,4,30,40,40,35,40,40,4,30,40,50,45,45,50,4,30,50,50,20,0,0,25,35,30,45
6130,0,0,8,0,2,35,35,30,40,4,30,35,35,35,30,40,4,30,35,35,35,30,35,4,30,35,65,55,40,60,4,50,60,45,20,0,2,55,45,45,45
6131,0,0,1,11,2,30,30,30,30,1,20,30,30,30,30,30,1,20,30,30,30,25,30,1,20,30,40,35,35,45,1,20,45,45,25,1,0,20,20,20,25
6132,0,0,8,0,2,35,35,35,40,3,30,35,35,35,35,40,3,30,35,35,35,30,35,3,30,35,65,55,45,70,3,50,55,70,60,0,0,55,45,40,40
6133,0,0,6,0,2,35,35,35,30,5,30,35,35,35,35,30,5,30,35,35,35,35,30,5,30,35,55,55,55,50,5,60,55,30,25,0,1,45,35,30,25
6134,0,0,1,13,1,35,30,35,35,2,30,35,35,30,35,35,2,30,35,35,35,35,35,2,30,40,45,35,40,45,2,35,45,65,20,1,0,30,30,30,35
6135,0,0,7,0,1,35,35,35,35,6,35,35,35,35,35,35,6,35,35,35,40,35,40,6,35,40,60,55,50,60,6,55,55,45,25,0,0,35,40,40,40
6136,0,0,1,11,3,20,30,30,25,1,20,20,20,30,30,25,1,20,20,20,30,30,25,1,25,20,25,35,35,30,1,25,20,70,25,1,0,30,25,25,20
6137,0,0,1,11,1,30,30,30,30,1,25,30,30,30,30,30,1,25,30,30,30,30,30,1,25,30,40,35,40,40,1,30,35,60,25,0,0,20,20,20,25
6138,0,0,1,12,2,35,30,30,35,1,25,30,35,30,30,35,1,25,30,30,30,30,30,1,25,30,40,35,35,40,1,30,35,35,25,2,2,25,20,20,20
6139,0,0,9,0,2,40,40,40,40,2,40,40,40,40,40,40,2,40,40,40,40,35,40,2,35,40,60,55,50,55,2,55,55,45,25,2,0,55,55,55,55
6140,0,0,9,0,1,35,35,35,35,4,30,35,35,35,35,35,4,30,35,35,35,35,35,4,30,35,55,55,55,60,4,55,50,30,25,0,0,40,40,50,40
6141,0,0,1,12,1,30,25,30,30,1,20,30,30,25,30,30,1,20,30,30,30,30,30,1,20,30,35,35,40,40,1,20,35,40,20,1,1,25,25,20,30
6142,0,0,9,0,1,30,35,40,25,8,35,40,30,35,40,25,8,35,40,30,35,40,25,8,35,40,40,45,60,30,8,50,55,55,25,2,0,40,35,40,40
6143,0,0,8,0,2,40,40,35,40,8,40,40,40,40,40,40,8,40,40,40,40,35,40,8,40,40,55,60,45,55,8,55,50,40,25,2,1,65,65,65,65
6144,0,0,2,0,1,35,35,35,35,5,35,35,35,35,35,35,5,35,35,35,35,40,35,5,35,35,50,45,50,50,5,50,50,30,20,2,1,25,25,25,25
6145,0,0,1,11,1,35,30,30,35,1,25,35,35,30,30,35,1,25,35,35,30,30,35,1,25,40,45,35,35,45,1,30,45,45,20,1,2,30,20,25,30
6146,0,0,9,0,1,35,30,35,30,3,30,30,35,30,35,30,3,30,30,35,35,35,35,3,30,30,45,45,50,45,3,50,45,40,25,1,0,40,35,35,35
6147,0,0,1,12,1,30,30,30,30,2,25,25,30,30,30,30,2,25,25,30,30,30,30,2,25,25,35,35,35,35,2,30,30,55,25,2,1,30,25,20,20
6148,0,0,1,12,1,35,30,30,35,1,20,35,35,30,30,35,1,20,35,35,30,30,35,1,20,35,45,35,40,45,1,20,45,35,20,0,0,25,25,20,25
6149,0,0,1,11,1,20,25,30,25,3,20,20,20,25,30,25,3,20,20,25,25,30,25,3,20,20,30,30,40,30,3,25,25,35,20,0,0,20,20,20,20
6150,0,0,4,0,1,35,35,30,35,5,30,35,35,35,30,35,5,30,35,35,35,30,35,5,30,35,55,50,45,55,5,50,50,35,20,1,0,45,35,40,25
6151,0,0,1,11,2,35,30,35,35,3,25,35,35,30,35,35,3,25,35,35,30,35,35,3,25,35,40,35,45,45,3,30,45,70,25,0,0,20,25,20,30
6152,0,0,4,0,1,35,35,30,35,3,25,35,35,35,30,35,3,25,35,35,35,35,35,3,30,35,55,55,45,55,3,40,55,60,65,1,2,60,55,60,45
6153,0,0,1,11,2,35,30,30,35,2,20,35,35,30,30,35,2,20,35,35,30,30,35,2,20,35,40,35,35,45,2,25,45,55,20,0,2,35,25,20,30
6154,0,0,2,0,1,40,35,35,40,3,35,40,40,35,35,40,3,35,40,40,35,35,40,3,35,40,55,50,45,55,3,50,50,35,25,0,0,30,35,45,40
6155,0,0,4,0,1,35,35,30,35,3,30,40,35,35,30,35,3,30,40,35,35,35,35,3,30,40,70,55,45,65,3,55,75,50,20,2,1,60,40,30,35
6156,0,0,1,11,1,35,30,30,35,1,25,35,35,30,30,35,1,25,35,35,30,35,35,1,25,35,45,35,40,45,1,25,45,55,25,0,0,20,25,20,20
6157,0,0,2,0,1,35,35,35,35,3,30,30,35,35,35,35,3,30,30,35,35,35,35,3,30,30,45,55,50,45,3,50,45,40,25,2,0,25,40,40,45
6158,0,0,1,12,1,30,30,30,30,3,25,25,30,30,30,30,3,25,25,30,30,30,30,3,30,25,35,35,40,35,3,30,30,70,20,0,2,25,25,25,25
6159,0,0,1,12,2,35,30,35,35,2,25,30,35,30,35,35,2,25,30,35,30,30,35,2,25,30,35,35,40,40,2,25,35,75,25,1,0,25,20,20,20
6160,0,0,1,11,1,35,30,30,35,1,25,35,35,30,30,35,1,25,35,35,30,30,35,1,25,35,40,35,40,45,1,30,45,35,25,0,0,20,20,20,20
6161,0,0,1,12,1,35,30,30,35,1,25,35,35,30,30,35,1,25,35,35,30,30,35,1,25,35,45,35,35,45,1,30,45,55,20,0,0,25,25,30,25
6162,0,0,1,11,1,35,30,35,35,2,20,30,35,30,35,35,2,20,30,35,30,40,35,2,20,30,40,35,45,40,2,20,35,75,20,0,0,25,20,20,20
6163,0,0,6,0,1,40,40,40,40,4,40,40,40,40,35,40,4,35,40,40,40,40,45,4,40,40,55,50,50,55,4,55,50,65,20,2,1,40,60,75,65
6164,0,0,1,11,1,35,30,30,30,2,25,30,35,30,30,30,2,25,30,35,30,30,30,2,25,30,40,35,40,45,2,30,45,55,25,2,2,30,20,20,20
6165,0,0,4,0,3,35,30,35,35,5,30,30,35,30,35,35,5,30,30,35,30,35,35,5,30,30,45,45,45,45,5,40,45,55,25,0,2,60,45,40,35
6166,0,0,1,12,3,35,30,30,35,2,20,35,35,30,30,35,2,20,35,35,30,30,35,2,20,35,45,35,35,45,2,25,45,75,25,0,0,25,20,20,20
6167,0,0,6,0,1,40,35,40,40,7,30,40,40,35,40,40,7,30,40,40,35,40,40,7,35,40,55,45,50,55,7,40,50,45,25,0,0,55,65,55,65
6168,0,0,1,12,2,30,30,35,30,1,25,30,35,30,35,35,1,25,30,30,30,35,30,1,20,30,35,35,45,40,1,25,35,45,25,0,2,35,25,20,30
6169,0,0,3,0,1,35,30,30,35,7,25,35,35,30,30,35,7,25,35,35,30,35,35,7,30,35,50,45,45,50,7,35,50,55,25,0,1,30,45,50,50
6170,0,0,1,12,1,25,30,30,25,1,25,20,25,30,30,25,1,25,20,25,30,30,25,1,25,20,30,40,40,35,1,35,25,50,25,0,0,30,20,20,20
6171,0,0,1,11,1,20,30,30,25,2,20,20,20,30,30,25,2,20,20,20,30,30,25,2,20,20,30,35,35,30,2,25,25,50,25,1,0,20,25,35,20
6172,0,0,1,12,2,35,30,30,30,3,30,30,35,30,30,30,3,30,30,35,30,30,30,3,25,30,45,35,40,45,3,35,45,60,25,1,0,20,20,20,25
6173,0,0,1,11,1,35,30,30,35,1,20,35,35,30,30,35,1,20,35,35,30,35,35,1,20,35,40,35,40,40,1,20,40,55,25,0,2,20,20,20,20
6174,0,0,2,0,1,35,35,35,35,11,35,35,35,35,35,35,11,35,35,35,40,40,35,11,35,35,45,45,45,45,11,45,45,50,20,2,0,25,45,55,55
6175,0,0,1,12,1,35,30,30,35,1,25,35,35,30,30,35,1,25,35,35,30,30,35,1,25,35,45,35,35,45,1,30,45,35,20,0,2,25,25,25,35
6176,0,0,8,0,1,40,40,35,40,5,35,40,40,40,35,40,5,35,40,40,40,40,40,5,40,40,55,60,50,55,5,55,55,50,25,0,1,65,55,45,60
6177,0,0,1,11,1,35,30,30,35,3,25,35,35,30,30,35,3,25,35,35,30,30,40,3,30,40,45,35,35,45,3,30,45,80,20,0,1,25,30,25,35
6178,0,0,5,0,1,40,40,35,40,4,40,40,40,40,35,40,4,40,40,40,40,40,40,4,40,40,55,50,45,55,4,50,50,35,20,2,0,35,40,40,40
6179,0,0,3,0,1,35,35,35,35,6,30,35,35,35,35,35,6,30,35,35,35,35,40,6,30,35,55,45,50,55,6,45,55,50,25,1,0,30,20,20,20
6180,0,0,1,11,1,30,25,30,30,2,20,30,30,25,30,30,2,20,30,35,25,30,30,2,20,30,45,35,45,45,2,20,45,55,25,1,0,30,20,20,20
6181,0,0,1,11,3,35,30,30,35,1,25,35,35,30,30,35,1,25,35,35,30,30,35,1,25,35,45,35,35,45,1,25,45,40,25,1,2,35,30,20,30
6182,0,0,6,0,2,35,35,30,35,7,30,35,35,35,30,35,7,30,35,35,35,30,35,7,30,35,60,60,50,60,7,50,55,60,25,2,2,55,50,45,55
6183,0,0,1,12,1,35,30,30,35,3,25,30,35,30,30,35,3,25,30,35,30,30,35,3,25,30,40,35,35,40,3,30,35,55,25,0,0,20,20,20,20
6184,0,0,2,0,1,35,35,35,35,5,40,40,35,35,35,35,5,35,40,40,35,35,40,5,40,40,50,45,45,45,5,50,50,45,25,2,0,30,35,35,30
6185,0,0,6,0,1,35,35,35,40,8,35,35,35,35,35,35,8,35,35,35,40,35,40,8,35,35,60,65,50,65,8,65,50,40,20,2,2,60,40,40,25
6186,0,0,1,13,1,35,30,30,35,2,20,35,35,30,30,35,2,20,35,35,30,30,35,2,20,35,45,35,35,45,2,25,45,40,25,0,0,25,20,25,25
6187,0,0,1,11,1,25,30,30,30,1,25,25,25,30,30,30,1,25,25,25,30,30,30,1,25,25,30,35,40,35,1,30,25,45,25,1,2,30,20,20,20
6188,0,0,1,12,1,20,25,30,25,2,20,20,20,25,30,25,2,20,20,20,25,30,25,2,25,20,25,35,45,30,2,30,20,40,25,2,1,35,25,20,20
6189,0,0,8,0,1,35,30,35,35,5,30,35,35,30,35,35,5,30,30,35,35,35,35,5,30,35,45,45,50,45,5,45,45,55,20,0,0,45,45,50,45
6190,0,0,5,0,3,30,35,30,30,8,30,35,30,35,30,30,8,30,35,30,35,30,25,8,30,35,45,45,40,35,8,55,55,30,25,0,0,35,35,30,30
6191,0,0,4,0,1,35,35,35,35,10,30,35,35,35,35,35,10,30,35,35,35,35,35,10,30,35,55,60,50,55,10,60,55,35,20,2,0,55,50,50,45
6192,0,0,1,12,1,30,30,30,30,1,25,25,30,30,30,30,1,25,25,30,30,30,35,1,25,25,35,35,40,40,1,30,30,35,20,2,2,30,25,20,25
6193,0,0,9,0,2,35,45,40,30,17,40,40,35,45,40,30,17,40,40,35,40,35,30,17,40,40,45,70,50,35,17,75,50,30,25,0,0,50,60,65,70
6194,0,0,8,0,2,35,30,35,30,2,30,30,35,30,35,30,2,30,30,30,30,30,30,2,30,30,45,45,50,45,2,50,45,55,25,0,0,55,60,55,55
6195,0,0,1,13,2,30,30,30,30,3,25,30,30,30,30,30,3,25,30,30,30,30,30,3,25,30,40,35,35,40,3,30,40,75,20,1,0,30,25,25,20
6196,0,0,1,11,1,25,25,30,25,3,25,20,20,25,30,25,3,20,20,25,25,30,25,3,25,20,30,30,40,35,3,30,25,55,25,2,2,30,25,20,20
6197,0,0,1,11,2,30,25,30,30,3,20,30,30,30,30,30,3,20,30,30,25,25,30,3,20,30,40,35,35,40,3,25,40,40,25,0,0,25,20,20,20
6198,0,0,5,0,2,40,40,40,40,4,40,40,40,40,40,40,4,40,40,40,40,40,40,4,40,40,50,50,50,50,4,55,50,40,20,0,0,40,40,50,35
6199,0,0,1,13,1,20,30,30,25,1,25,20,20,30,30,25,1,25,20,20,30,30,25,1,25,20,25,30,35,30,1,25,20,75,20,0,0,25,25,20,25
6200,0,0,1,11,1,35,30,35,35,2,25,30,35,30,35,35,2,25,30,35,30,35,35,2,25,30,35,35,40,40,2,30,35,75,25,0,0,25,25,20,30
6201,0,0,1,11,1,30,25,30,30,2,25,30,30,25,30,30,2,25,30,30,25,30,30,2,25,30,40,35,35,40,2,30,40,35,25,0,0,25,25,20,30
6202,0,0,1,12,1,35,30,30,35,2,20,30,35,30,30,35,2,20,30,35,30,30,35,2,20,30,40,35,35,40,2,25,40,50,25,2,1,35,30,20,30
