game_id,type,line,text
10785,3,37,"<a href=\"../players/player_2159.html\">Mario Castaneda</a> to second"
10785,2,38,"Batting: RHB <a href=\"../players/player_2881.html\">Nick Birts</a>"
10785,3,39,"0-0: Ball"
10785,3,40,"1-0: Called Strike"
10785,3,41,"1-1: Foul Ball, location: 9LMF"
10785,3,42,"1-2: Strikes out looking"
10785,4,43,"Top of the 1st over - 1 run, 5 hits, 0 errors, 3 left on base; San Luis Potosí 1 - Colorado 0"
10785,1,44,"Bottom of the 1st - Colorado Commandos batting - Pitching for San Luis Potosí Spectres : LHP <a href=\"../players/player_2150.html\">Mike Dietrich</a>"
10785,2,45,"Pitching: LHP <a href=\"../players/player_2150.html\">Mike Dietrich</a>"
10785,2,46,"Batting: RHB <a href=\"../players/player_963.html\">Pat Smith</a>"
10785,3,47,"0-0: Called Strike"
10785,3,48,"0-1: Ball"
10785,3,49,"1-1: Reached via error on a dropped throw from 1B, E1 (Groundball, 13, EV 83.8 MPH)"
10785,2,50,"Batting: LHB <a href=\"../players/player_2387.html\">Danny Flores</a>"
10785,3,51,"0-0: <b>SINGLE</b>  (Groundball, 34D, EV 99.4 MPH)"
10785,3,52,"<a href=\"../players/player_963.html\">Pat Smith</a> to second"
10785,2,53,"Batting: RHB <a href=\"../players/player_961.html\">Vito Salcido</a>"
10785,3,54,"0-0: Foul Ball, location: 9LSF"
10785,3,55,"0-1:  <b>3-RUN HOME RUN</b>  (Line Drive, 9LD, EV 91.9 MPH), Distance : 341 ft"
10785,2,56,"Batting: RHB <a href=\"../players/player_3409.html\">Mike Sitt</a>"
10785,3,57,"0-0: Called Strike"
10785,3,58,"0-1: Ball"
10785,3,59,"1-1: Called Strike"
10785,3,60,"1-2: Foul Ball, location: 5DF"
10785,3,61,"1-2: Ball"
10785,3,62,"2-2: <b>SINGLE</b>  (Line Drive, 7LS, EV 95.0 MPH)"
10785,2,63,"Batting: SHB <a href=\"../players/player_1935.html\">J.P. Harris</a>"
10785,3,64,"0-0: Ball"
10785,3,65,"1-0: Called Strike"
10785,3,66,"1-1: Grounds into double play, 6-4-3 (Groundball, 6, EV 96.9 MPH)"
10785,2,67,"Batting: RHB <a href=\"../players/player_1940.html\">Kevin Thompson</a>"
10785,3,68,"0-0: Called Strike"
10785,3,69,"0-1: Ball"
10785,3,70,"1-1: Ball"
10785,3,71,"2-1: Called Strike"
10785,3,72,"2-2:  Fly out, F7  (Flyball, 78M, EV 90.6 MPH)"
10785,4,73,"Bottom of the 1st over - 3 runs, 3 hits, 1 error, 0 left on base; San Luis Potosí 1 - Colorado 3"
10785,1,74,"Top of the 2nd - San Luis Potosí Spectres batting - Pitching for Colorado Commandos : RHP <a href=\"../players/player_2363.html\">Randy McKim</a>"
10785,2,75,"Batting: RHB <a href=\"../players/player_3832.html\">Juan Ibarra</a>"
10785,3,76,"0-0: Called Strike"
10785,3,77,"0-1: Ball"
10785,3,78,"1-1: Ball"
10785,3,79,"2-1: Foul Ball, location: 2F"
10785,3,80,"2-2: Ball"
10785,3,81,"3-2:  Fly out, F9  (Flyball, 9D, EV 95.6 MPH)"
10785,2,82,"Pinch Hitting: RHB <a href=\"../players/player_1192.html\">Tanner Coleman</a>"
10785,3,83,"0-0: Called Strike"
10785,3,84,"0-1: Swinging Strike"
10785,3,85,"0-2: Strikes out swinging"
10785,2,86,"Batting: SHB <a href=\"../players/player_2157.html\">Micah Ingram</a>"
10785,3,87,"0-0: Ball"
10785,3,88,"1-0: Called Strike"
10785,3,89,"1-1: Foul Ball, location: 2F"
10785,3,90,"1-2: Foul Ball, location: 25F"
10785,3,91,"1-2: Foul Ball, location: 9LMFF"
10785,3,92,"1-2: Foul Ball, location: 25F"
10785,3,93,"1-2: Ground out 3-1 (Groundball, 34S, EV 85.6 MPH)"
10785,4,94,"Top of the 2nd over - 0 runs, 0 hits, 0 errors, 0 left on base; San Luis Potosí 1 - Colorado 3"
10785,1,95,"Bottom of the 2nd - Colorado Commandos batting - Pitching for San Luis Potosí Spectres : LHP <a href=\"../players/player_2150.html\">Mike Dietrich</a>"
10785,2,96,"Pitching: RHP <a href=\"../players/player_2873.html\">Eric Wilson</a>"
10785,2,97,"Batting: RHB <a href=\"../players/player_955.html\">Dave Stewart</a>"
10785,3,98,"0-0: Ball"
10785,3,99,"1-0: <b>SINGLE</b>  (Groundball, 56D, EV 106.9 MPH)"
10785,2,100,"Batting: SHB <a href=\"../players/player_2381.html\">Chris Dickerson</a>"
10785,3,101,"0-0: <b>DOUBLE</b>  (Line Drive, 8LXD, EV 103.8 MPH)"
10785,3,102,"<a href=\"../players/player_955.html\">Dave Stewart</a> to third"
10785,2,103,"Batting: RHB <a href=\"../players/player_2363.html\">Randy McKim</a>"
10785,3,104,"0-0: Called Strike"
10785,3,105,"0-1: Ball"
10785,3,106,"1-1: Called Strike"
10785,3,107,"1-2: Ball"
10785,3,108,"2-2:  Fly out, F9  (Flyball, 89S, EV 90.6 MPH)"
10785,2,109,"Batting: RHB <a href=\"../players/player_963.html\">Pat Smith</a>"
10785,3,110,"0-0: Ball"
10785,3,111,"1-0: Ball"
10785,3,112,"2-0: Ground out U3 (Groundball, 34, EV 104.4 MPH)"
10785,3,113,"<b><a href=\"../players/player_955.html\">Dave Stewart</a> scores</b>"
10785,3,114,"<a href=\"../players/player_2381.html\">Chris Dickerson</a> to third"
10785,2,115,"Batting: LHB <a href=\"../players/player_2387.html\">Danny Flores</a>"
10785,3,116,"0-0: Ball"
10785,3,117,"1-0: Ball"
10785,3,118,"2-0: Called Strike"
10785,3,119,"2-1: Ball"
10785,3,120,"3-1: Base on Balls"
10785,2,121,"Batting: RHB <a href=\"../players/player_961.html\">Vito Salcido</a>"
10785,3,122,"0-0: Ball"
10785,3,123,"1-0: Ball"
10785,3,124,"2-0: Foul Ball, location: 2F"
10785,3,125,"2-1: Ball"
10785,3,126,"3-1: <b>SINGLE</b>  (Groundball, 6MD, EV 104.4 MPH)"
10785,3,127,"<b><a href=\"../players/player_2381.html\">Chris Dickerson</a> scores</b>"
10785,3,128,"<a href=\"../players/player_2387.html\">Danny Flores</a> to second"
10785,2,129,"Batting: RHB <a href=\"../players/player_3409.html\">Mike Sitt</a>"
10785,3,130,"0-0:  Fly out, F7  (Flyball, 7D, EV 103.8 MPH)"
10785,4,131,"Bottom of the 2nd over - 2 runs, 3 hits, 0 errors, 2 left on base; San Luis Potosí 1 - Colorado 5"
10785,1,132,"Top of the 3rd - San Luis Potosí Spectres batting - Pitching for Colorado Commandos : RHP <a href=\"../players/player_2363.html\">Randy McKim</a>"
10785,2,133,"Batting: RHB <a href=\"../players/player_2893.html\">Jeremy Melissinos</a>"
10785,3,134,"0-0: Ball"
10785,3,135,"1-0:  Fly out, F6  (Popup, 6M, EV 77.5 MPH)"
10785,2,136,"Batting: RHB <a href=\"../players/player_1195.html\">Kenny Portman</a>"
10785,3,137,"0-0: Foul Ball, location: 7LMF"
10785,3,138,"0-1: Ball"
10785,3,139,"1-1: Called Strike"
10785,3,140,"1-2: Ground out 4-3 (Groundball, 34, EV 96.3 MPH)"
10785,2,141,"Batting: RHB <a href=\"../players/player_2164.html\">Frank Ward</a>"
10785,3,142,"0-0: Ball"
10785,3,143,"1-0: Foul Ball, location: 3SF"
10785,3,144,"1-1: Ground out 5-3 (Groundball, 56, EV 106.9 MPH)"
10785,4,145,"Top of the 3rd over - 0 runs, 0 hits, 0 errors, 0 left on base; San Luis Potosí 1 - Colorado 5"
10785,1,146,"Bottom of the 3rd - Colorado Commandos batting - Pitching for San Luis Potosí Spectres : RHP <a href=\"../players/player_2873.html\">Eric Wilson</a>"
10785,2,147,"Batting: SHB <a href=\"../players/player_1935.html\">J.P. Harris</a>"
10785,3,148,"0-0: Ball"
10785,3,149,"1-0: Ball"
10785,3,150,"2-0: Foul Ball, location: 7LMF"
10785,3,151,"2-1: Called Strike"
10785,3,152,"2-2: <b>SINGLE</b>  (Line Drive, 8LS, EV 100.0 MPH)"
10785,2,153,"Batting: RHB <a href=\"../players/player_1940.html\">Kevin Thompson</a>"
10785,3,154,"0-0: Grounds into double play, 6-4-3 (Groundball, 6, EV 80.6 MPH)"
10785,2,155,"Batting: RHB <a href=\"../players/player_955.html\">Dave Stewart</a>"
10785,3,156,"0-0: Ball"
10785,3,157,"1-0:  Fly out, F8  (Flyball, 8RM, EV 79.4 MPH)"
10785,4,158,"Bottom of the 3rd over - 0 runs, 1 hit, 0 errors, 0 left on base; San Luis Potosí 1 - Colorado 5"
10785,1,159,"Top of the 4th - San Luis Potosí Spectres batting - Pitching for Colorado Commandos : RHP <a href=\"../players/player_2363.html\">Randy McKim</a>"
10785,2,160,"Pitching: LHP <a href=\"../players/player_946.html\">Mike Dupree</a>"
10785,2,161,"Batting: RHB <a href=\"../players/player_2159.html\">Mario Castaneda</a>"
10785,3,162,"0-0: Foul Ball, location: 2F"
10785,3,163,"0-1: Called Strike"
10785,3,164,"0-2: Ball"
10785,3,165,"1-2: Strikes out swinging"
10785,2,166,"Batting: RHB <a href=\"../players/player_3836.html\">Travis Allison</a>"
10785,3,167,"0-0: Ball"
10785,3,168,"1-0: Ground out 4-3 (Groundball, 4, EV 101.3 MPH)"
10785,2,169,"Batting: RHB <a href=\"../players/player_2881.html\">Nick Birts</a>"
10785,3,170,"0-0: Foul Ball, location: 7LSF"
10785,3,171,"0-1: Swinging Strike"
10785,3,172,"0-2: Ball"
10785,3,173,"1-2: Strikes out looking"
10785,4,174,"Top of the 4th over - 0 runs, 0 hits, 0 errors, 0 left on base; San Luis Potosí 1 - Colorado 5"
10785,1,175,"Bottom of the 4th - Colorado Commandos batting - Pitching for San Luis Potosí Spectres : RHP <a href=\"../players/player_2873.html\">Eric Wilson</a>"
10785,2,176,"Batting: SHB <a href=\"../players/player_2381.html\">Chris Dickerson</a>"
10785,3,177,"0-0: Called Strike"
10785,3,178,"0-1: Ball"
10785,3,179,"1-1: Swinging Strike"
10785,3,180,"1-2: Foul Ball, location: 2F"
10785,3,181,"1-2: Strikes out swinging"
10785,2,182,"Batting: LHB <a href=\"../players/player_946.html\">Mike Dupree</a>"
10785,3,183,"0-0: Ball"
10785,3,184,"1-0: Foul Ball, location: 9LMF"
10785,3,185,"1-1:  Fly out, F9  (Flyball, 9, EV 80.6 MPH)"
10785,2,186,"Pinch Hitting: LHB <a href=\"../players/player_959.html\">Tony Raggio</a>"
10785,3,187,"0-0: Ball"
10785,3,188,"1-0: Foul Ball, location: 2F"
10785,3,189,"1-1: Foul Ball, location: 9LDF"
10785,3,190,"1-2: <b>DOUBLE</b>  (Flyball, 78D, EV 108.1 MPH)"
10785,2,191,"Pitching: RHP <a href=\"../players/player_1179.html\">Justin Cook</a>"
10785,2,192,"Now at C: <a href=\"../players/player_1209.html\">Vic Soto</a>"
10785,2,193,"Batting: LHB <a href=\"../players/player_2387.html\">Danny Flores</a>"
10785,3,194,"0-0: Called Strike"
10785,3,195,"0-1: Called Strike"
10785,3,196,"0-2: Ball"
10785,3,197,"1-2: Strikes out swinging"
10785,4,198,"Bottom of the 4th over - 0 runs, 1 hit, 0 errors, 1 left on base; San Luis Potosí 1 - Colorado 5"
10785,1,199,"Top of the 5th - San Luis Potosí Spectres batting - Pitching for Colorado Commandos : LHP <a href=\"../players/player_946.html\">Mike Dupree</a>"
10785,2,200,"Now at 1B: <a href=\"../players/player_1930.html\">Adam Smith</a>"
10785,2,201,"Now in LF: <a href=\"../players/player_2385.html\">Matt de la Mora</a>"
10785,2,202,"Now in CF: <a href=\"../players/player_966.html\">Ryan Banks</a>"
10785,2,203,"Now in RF: <a href=\"../players/player_967.html\">Rick Gonzalez</a>"
10785,2,204,"Batting: RHB <a href=\"../players/player_3832.html\">Juan Ibarra</a>"
10785,3,205,"0-0: Ball"
10785,3,206,"1-0: Foul Ball, location: 2F"
10785,3,207,"1-1: Foul Ball, location: 2F"
10785,3,208,"1-2: Strikes out swinging"
10785,2,209,"Batting: LHB <a href=\"../players/player_1209.html\">Vic Soto</a>"
10785,3,210,"0-0: Ground out 6-3 (Groundball, 6, EV 83.1 MPH)"
10785,2,211,"Pinch Hitting: SHB <a href=\"../players/player_3827.html\">Josh Nghia</a>"
10785,3,212,"0-0: Called Strike"
10785,3,213,"0-1: Ground out 5-3 (Groundball, 56, EV 89.4 MPH)"
10785,4,214,"Top of the 5th over - 0 runs, 0 hits, 0 errors, 0 left on base; San Luis Potosí 1 - Colorado 5"
10785,1,215,"Bottom of the 5th - Colorado Commandos batting - Pitching for San Luis Potosí Spectres : RHP <a href=\"../players/player_1179.html\">Justin Cook</a>"
10785,2,216,"Now at 2B: <a href=\"../players/player_2883.html\">Oscar Contin</a>"
10785,2,217,"Now at 3B: <a href=\"../players/player_3827.html\">Josh Nghia</a>"
10785,2,218,"Now in RF: <a href=\"../players/player_2891.html\">Josh Freeman</a>"
10785,2,219,"Batting: LHB <a href=\"../players/player_1930.html\">Adam Smith</a>"
10785,3,220,"0-0: Called Strike"
10785,3,221,"0-1: Ball"
10785,3,222,"1-1:  <b>SOLO HOME RUN</b>  (Flyball, 9D, EV 98.1 MPH), Distance : 359 ft"
10785,2,223,"Pinch Hitting: RHB <a href=\"../players/player_1933.html\">Dante Cooper</a>"
10785,3,224,"0-0: Ball"
10785,3,225,"1-0: Ball"
10785,3,226,"2-0:  Fly out, F9  (Flyball, 9, EV 78.1 MPH)"
10785,2,227,"Pinch Hitting: RHB <a href=\"../players/player_1932.html\">Josh Young</a>"
10785,3,228,"0-0: Swinging Strike"
10785,3,229,"0-1: Ball"
10785,3,230,"1-1: Swinging Strike"
10785,3,231,"1-2: Strikes out looking"
10785,2,232,"Batting: RHB <a href=\"../players/player_2385.html\">Matt de la Mora</a>"
10785,3,233,"0-0: Ball"
10785,3,234,"1-0: Called Strike"
10785,3,235,"1-1: Called Strike"
10785,3,236,"1-2: Foul Ball, location: 5F"
10785,3,237,"1-2: Ball"
10785,3,238,"2-2: Strikes out looking"
10785,4,239,"Bottom of the 5th over - 1 run, 1 hit, 0 errors, 0 left on base; San Luis Potosí 1 - Colorado 6"
10785,1,240,"Top of the 6th - San Luis Potosí Spectres batting - Pitching for Colorado Commandos : LHP <a href=\"../players/player_946.html\">Mike Dupree</a>"
10785,2,241,"Pitching: RHP <a href=\"../players/player_2366.html\">Jon Mendez</a>"
10785,2,242,"Now at 2B: <a href=\"../players/player_1933.html\">Dante Cooper</a>"
10785,2,243,"Now at 3B: <a href=\"../players/player_960.html\">Tom Gillespie</a>"
10785,2,244,"Now at SS: <a href=\"../players/player_2381.html\">Chris Dickerson</a>"
10785,2,245,"Pinch Hitting: LHB <a href=\"../players/player_1201.html\">Jose Figueroa</a>"
10785,3,246,"0-0: Swinging Strike"
10785,3,247,"0-1:  <b>SOLO HOME RUN</b>  (Flyball, 7D, EV 93.1 MPH), Distance : 361 ft"
10785,2,248,"Pinch Hitting: LHB <a href=\"../players/player_1193.html\">Jeff Smith</a>"
10785,3,249,"0-0: Called Strike"
10785,3,250,"0-1: Called Strike"
10785,3,251,"0-2: Strikes out swinging"
10785,2,252,"Batting: RHB <a href=\"../players/player_2883.html\">Oscar Contin</a>"
10785,3,253,"0-0: Ball"
10785,3,254,"1-0: Called Strike"
10785,3,255,"1-1: <b>DOUBLE</b>  (Flyball, 78XD, EV 108.1 MPH)"
10785,2,256,"Batting: RHB <a href=\"../players/player_2891.html\">Josh Freeman</a>"
10785,3,257,"0-0: Called Strike"
10785,3,258,"0-1: Ball"
10785,3,259,"1-1: Ball"
10785,3,260,"2-1: Swinging Strike"
10785,3,261,"2-2: Ground out 6-3 (Groundball, 6, EV 82.5 MPH)"
10785,2,262,"Pinch Hitting: RHB <a href=\"../players/player_2892.html\">Guillermo Castillo</a>"
10785,3,263,"0-0: Called Strike"
10785,3,264,"0-1: Ball"
10785,3,265,"1-1: Ball"
10785,3,266,"2-1: <b>SINGLE</b>  (Groundball, 4MD, EV 98.8 MPH)"
10785,3,267,"<a href=\"../players/player_2883.html\">Oscar Contin</a> to third"
10785,3,268,"<b>Runner from 3rd tries for Home, SAFE, throw by CF to home</b>"
10785,2,269,"Pinch Hitting: RHB <a href=\"../players/player_1194.html\">Mike Bock</a>"
10785,3,270,"0-0: Ball"
10785,3,271,"1-0: <b>SINGLE</b>  (Groundball, 56S, EV 65.0 MPH) (infield hit)"
10785,3,272,"<a href=\"../players/player_2892.html\">Guillermo Castillo</a> to second"
10785,2,273,"Pinch Hitting: RHB <a href=\"../players/player_1196.html\">Bobby Young</a>"
10785,3,274,"0-0: Ground out U3 (Groundball, 3, EV 90.0 MPH)"
10785,4,275,"Top of the 6th over - 2 runs, 4 hits, 0 errors, 2 left on base; San Luis Potosí 3 - Colorado 6"
10785,1,276,"Bottom of the 6th - Colorado Commandos batting - Pitching for San Luis Potosí Spectres : RHP <a href=\"../players/player_1179.html\">Justin Cook</a>"
10785,2,277,"Pitching: RHP <a href=\"../players/player_2149.html\">Francisco Martinez</a>"
10785,2,278,"Now at 1B: <a href=\"../players/player_1193.html\">Jeff Smith</a>"
10785,2,279,"Now at SS: <a href=\"../players/player_1194.html\">Mike Bock</a>"
10785,2,280,"Now in LF: <a href=\"../players/player_1201.html\">Jose Figueroa</a>"
10785,2,281,"Now in CF: <a href=\"../players/player_2892.html\">Guillermo Castillo</a>"
10785,2,282,"Batting: RHB <a href=\"../players/player_955.html\">Dave Stewart</a>"
10785,3,283,"0-0: Foul Ball, location: 25F"
10785,3,284,"0-1: Called Strike"
10785,3,285,"0-2: Ground out 5-3 (Groundball, 56, EV 104.4 MPH)"
10785,2,286,"Pinch Hitting: RHB <a href=\"../players/player_2382.html\">Jon Doyle</a>"
10785,3,287,"0-0:  Fly out, F5  (Popup, 56S, EV 66.9 MPH)"
10785,2,288,"Batting: RHB <a href=\"../players/player_960.html\">Tom Gillespie</a>"
10785,3,289,"0-0: Ball"
10785,3,290,"1-0: Ground out 4-3 (Groundball, 4, EV 85.0 MPH)"
10785,4,291,"Bottom of the 6th over - 0 runs, 0 hits, 0 errors, 0 left on base; San Luis Potosí 3 - Colorado 6"
10785,1,292,"Top of the 7th - San Luis Potosí Spectres batting - Pitching for Colorado Commandos : RHP <a href=\"../players/player_2366.html\">Jon Mendez</a>"
10785,2,293,"Pitching: RHP <a href=\"../players/player_951.html\">David Castellanos</a>"
10785,2,294,"Now at C: <a href=\"../players/player_2376.html\">Kenny Preciado</a>"
10785,2,295,"Now at 2B: <a href=\"../players/player_2382.html\">Jon Doyle</a>"
10785,2,296,"Now at SS: <a href=\"../players/player_1933.html\">Dante Cooper</a>"
10785,2,297,"Batting: LHB <a href=\"../players/player_1209.html\">Vic Soto</a>"
10785,3,298,"0-0: Called Strike"
10785,3,299,"0-1:  Fly out, F8  (Flyball, 8RD, EV 106.3 MPH)"
10785,2,300,"Batting: SHB <a href=\"../players/player_3827.html\">Josh Nghia</a>"
10785,3,301,"0-0: Ground out U3 (Groundball, 3L, EV 91.3 MPH)"
10785,2,302,"Batting: LHB <a href=\"../players/player_1201.html\">Jose Figueroa</a>"
10785,3,303,"0-0: Foul Ball, location: 7LMF"
10785,3,304,"0-1: Ball"
10785,3,305,"1-1: Ball"
10785,3,306,"2-1: <b>SINGLE</b>  (Line Drive, 89S, EV 87.5 MPH)"
10785,2,307,"Batting: LHB <a href=\"../players/player_1193.html\">Jeff Smith</a>"
10785,3,308,"0-0: Ball"
10785,3,309,"1-0: Ball"
10785,3,310,"2-0: Ball"
10785,3,311,"3-0: Base on Balls"
10785,3,312,"<a href=\"../players/player_1201.html\">Jose Figueroa</a> to second"
10785,2,313,"Batting: RHB <a href=\"../players/player_2883.html\">Oscar Contin</a>"
10785,3,314,"0-0:  Fly out, F3  (Line Drive, 3L, EV 69.4 MPH)"
10785,4,315,"Top of the 7th over - 0 runs, 1 hit, 0 errors, 2 left on base; San Luis Potosí 3 - Colorado 6"
10785,1,316,"Bottom of the 7th - Colorado Commandos batting - Pitching for San Luis Potosí Spectres : RHP <a href=\"../players/player_2149.html\">Francisco Martinez</a>"
10785,2,317,"Pitching: LHP <a href=\"../players/player_1182.html\">Nick Smith</a>"
10785,2,318,"Batting: LHB <a href=\"../players/player_966.html\">Ryan Banks</a>"
10785,3,319,"0-0: Ball"
10785,3,320,"1-0: Ground out U3 (Groundball, 3, EV 85.0 MPH)"
10785,2,321,"Batting: LHB <a href=\"../players/player_967.html\">Rick Gonzalez</a>"
10785,3,322,"0-0: Ball"
10785,3,323,"1-0: Ball"
10785,3,324,"2-0: Ball"
10785,3,325,"3-0: Called Strike"
10785,3,326,"3-1: Foul Ball, location: 2F"
10785,3,327,"3-2: Strikes out swinging"
10785,2,328,"Batting: LHB <a href=\"../players/player_1930.html\">Adam Smith</a>"
10785,3,329,"0-0: Called Strike"
10785,3,330,"0-1: Ball"
10785,3,331,"1-1: Ball"
10785,3,332,"2-1: Foul Ball, location: 2LF"
10785,3,333,"2-2: Strikes out looking"
10785,4,334,"Bottom of the 7th over - 0 runs, 0 hits, 0 errors, 0 left on base; San Luis Potosí 3 - Colorado 6"
10785,1,335,"Top of the 8th - San Luis Potosí Spectres batting - Pitching for Colorado Commandos : RHP <a href=\"../players/player_951.html\">David Castellanos</a>"
10785,2,336,"Pitching: RHP <a href=\"../players/player_942.html\">Ruben Ramirez</a>"
10785,2,337,"Batting: RHB <a href=\"../players/player_2891.html\">Josh Freeman</a>"
10785,3,338,"0-0: Swinging Strike"
10785,3,339,"0-1: Ball"
10785,3,340,"1-1: Foul Ball, location: 2F"
10785,3,341,"1-2: Ball"
10785,3,342,"2-2: <b>DOUBLE</b>  (Line Drive, 7LM, EV 92.5 MPH)"
10785,2,343,"Pinch Hitting: LHB <a href=\"../players/player_1191.html\">Kevin Lau</a>"
10785,3,344,"0-0: Called Strike"
10785,3,345,"0-1: Swinging Strike"
10785,3,346,"0-2: Foul Ball, location: 2F"
10785,3,347,"0-2: Ball"
10785,3,348,"1-2: Ground out 4-3 (Groundball, 4, EV 92.5 MPH)"
10785,3,349,"<a href=\"../players/player_2891.html\">Josh Freeman</a> to third"
10785,2,350,"Batting: RHB <a href=\"../players/player_1194.html\">Mike Bock</a>"
10785,3,351,"0-0: Ball"
10785,3,352,"1-0: Ball"
10785,3,353,"2-0: Ball"
10785,3,354,"3-0: Base on Balls"
10785,2,355,"Pinch Hitting: LHB <a href=\"../players/player_1199.html\">Jose Torres</a>"
10785,3,356,"0-0: Ball"
10785,3,357,"1-0: Foul Ball, location: 3F"
10785,3,358,"1-1: Swinging Strike"
10785,3,359,"1-2: Ball"
10785,3,360,"2-2: Strikes out swinging"
10785,2,361,"Batting: LHB <a href=\"../players/player_1209.html\">Vic Soto</a>"
10785,3,362,"0-0: Foul Ball, location: 2F"
10785,3,363,"0-1:  Fly out, F8  (Line Drive, 8LD, EV 90.6 MPH)"
10785,4,364,"Top of the 8th over - 0 runs, 1 hit, 0 errors, 2 left on base; San Luis Potosí 3 - Colorado 6"
10785,1,365,"Bottom of the 8th - Colorado Commandos batting - Pitching for San Luis Potosí Spectres : LHP <a href=\"../players/player_1182.html\">Nick Smith</a>"
10785,2,366,"Pitching: LHP <a href=\"../players/player_2147.html\">Mike Blagdon</a>"
10785,2,367,"Now in LF: <a href=\"../players/player_1199.html\">Jose Torres</a>"
10785,2,368,"Now in CF: <a href=\"../players/player_1201.html\">Jose Figueroa</a>"
10785,2,369,"Batting: RHB <a href=\"../players/player_1933.html\">Dante Cooper</a>"
10785,3,370,"0-0: Ball"
10785,3,371,"1-0: Ball"
10785,3,372,"2-0: <b>SINGLE</b>  (Groundball, 56, EV 100.6 MPH) (infield hit)"
10785,2,373,"Batting: LHB <a href=\"../players/player_2376.html\">Kenny Preciado</a>"
10785,3,374,"0-0: Ball"
10785,3,375,"1-0: <b>SINGLE</b>  (Groundball, 4, EV 85.6 MPH)"
10785,3,376,"<a href=\"../players/player_1933.html\">Dante Cooper</a> to second"
10785,2,377,"Batting: RHB <a href=\"../players/player_2385.html\">Matt de la Mora</a>"
10785,3,378,"0-0: Called Strike"
10785,3,379,"0-1: Foul Ball, location: 9LDF"
10785,3,380,"0-2: Ball"
10785,3,381,"1-2: Foul Ball, location: 2F"
10785,3,382,"1-2: Ball"
10785,3,383,"2-2: Strikes out swinging"
10785,2,384,"Pinch Hitting: RHB <a href=\"../players/player_957.html\">Craig Roberts</a>"
10785,3,385,"0-0: Ball"
10785,3,386,"1-0: Called Strike"
10785,3,387,"1-1: Ball"
10785,3,388,"2-1: Foul Ball, location: 9LMF"
10785,3,389,"2-2: Grounds into double play, 5-4-3 (Groundball, 56, EV 89.4 MPH)"
10785,4,390,"Bottom of the 8th over - 0 runs, 2 hits, 0 errors, 1 left on base; San Luis Potosí 3 - Colorado 6"
10785,1,391,"Top of the 9th - San Luis Potosí Spectres batting - Pitching for Colorado Commandos : RHP <a href=\"../players/player_942.html\">Ruben Ramirez</a>"
10785,2,392,"Pitching: RHP <a href=\"../players/player_3420.html\">Jon Fricke</a>"
10785,2,393,"Pinch Hitting: RHB <a href=\"../players/player_2887.html\">Alex Castillo</a>"
10785,3,394,"0-0: Called Strike"
10785,3,395,"0-1: Swinging Strike"
10785,3,396,"0-2: Ball"
10785,3,397,"1-2: Ball"
10785,3,398,"2-2: Foul Ball, location: 9LSF"
10785,3,399,"2-2: Ball"
10785,3,400,"3-2:  Fly out, F8  (Flyball, 8RM, EV 89.4 MPH)"
10785,2,401,"Pinch Hitting: SHB <a href=\"../players/player_2163.html\">Kevin McArthur</a>"
10785,3,402,"0-0: Ground out 4-3 (Groundball, 4, EV 90.6 MPH)"
10785,2,403,"Pinch Hitting: LHB <a href=\"../players/player_1200.html\">Felipe Chihuahua</a>"
10785,3,404,"0-0: Foul Ball, location: 7LDF"
10785,3,405,"0-1: Ball"
10785,3,406,"1-1: Foul Ball, location: 7LMFF"
10785,3,407,"1-2: Ball"
10785,3,408,"2-2: Ground out 4-3 (Groundball, 34, EV 94.4 MPH)"
10785,4,409,"Top of the 9th over - 0 runs, 0 hits, 0 errors, 0 left on base; San Luis Potosí 3 - Colorado 6"
10786,1,1,"Top of the 1st - Acapulco Cubs batting - Pitching for Ottawa Counts : RHP <a href=\"../players/player_712.html\">Ernesto Martinez</a>"
10786,2,2,"Pitching: RHP <a href=\"../players/player_712.html\">Ernesto Martinez</a>"
10786,2,3,"Batting: RHB <a href=\"../players/player_1801.html\">Jake Knauer</a>"
10786,3,4,"0-0: Ball"
10786,3,5,"1-0: Foul Ball, location: 2F"
10786,3,6,"1-1:  Fly out, F3  (Line Drive, 3, EV 64.4 MPH)"
10786,2,7,"Batting: LHB <a href=\"../players/player_3360.html\">Javier Chavez</a>"
10786,3,8,"0-0: Ball"
10786,3,9,"1-0: Foul Ball, location: 2F"
10786,3,10,"1-1: Ball"
10786,3,11,"2-1:  Fly out, F4  (Popup, 4MD, EV 68.1 MPH)"
10786,2,12,"Batting: RHB <a href=\"../players/player_1791.html\">Joe Hatch</a>"
10786,3,13,"0-0: Ball"
10786,3,14,"1-0: Foul Ball, location: 9LMF"
10786,3,15,"1-1: Called Strike"
10786,3,16,"1-2: Strikes out swinging"
10786,4,17,"Top of the 1st over - 0 runs, 0 hits, 0 errors, 0 left on base; Acapulco 0 - Ottawa 0"
10786,1,18,"Bottom of the 1st - Ottawa Counts batting - Pitching for Acapulco Cubs : RHP <a href=\"../players/player_1368.html\">Ricardo Sanchez</a>"
10786,2,19,"Pitching: RHP <a href=\"../players/player_1368.html\">Ricardo Sanchez</a>"
10786,2,20,"Batting: RHB <a href=\"../players/player_731.html\">Paul Chiasson</a>"
10786,3,21,"0-0: Ball"
10786,3,22,"1-0: Called Strike"
10786,3,23,"1-1: Ball"
10786,3,24,"2-1: Ball"
10786,3,25,"3-1: Called Strike"
