player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_catcher_framing,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9,fielding_rating_pos1_pot,fielding_rating_pos2_pot,fielding_rating_pos3_pot,fielding_rating_pos4_pot,fielding_rating_pos5_pot,fielding_rating_pos6_pot,fielding_rating_pos7_pot,fielding_rating_pos8_pot,fielding_rating_pos9_pot
6449,0,0,1,11,45,45,40,50,25,25,20,20,25,25,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,50,0,0,0,40,0,20
6450,0,0,4,0,60,30,60,65,25,20,20,20,55,50,0,0,0,0,184,59,58,0,0,0,0,0,0,55,25,25,0,0,0,85,0,70,55,30,40,60,45,40
6451,0,0,3,0,30,35,25,35,35,20,20,20,50,60,0,0,0,194,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,65,0,50,0,0,0,35,0,25
6452,0,0,1,11,30,45,35,30,25,20,20,20,40,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,20,0,0,0,0
6453,0,0,3,0,50,30,20,40,40,20,25,20,35,25,0,0,0,184,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,70,0,60,0,0,0,35,0,30
6454,0,0,1,11,25,45,20,45,55,20,20,20,25,20,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,0,30,0,0,0,35,0,30
6455,0,0,1,11,45,40,25,35,30,20,20,25,25,25,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,55,0,0,0,25,0,0
6456,0,0,1,11,30,45,20,30,30,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,20,0,0
6457,0,0,1,11,40,40,25,30,30,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,55,0,20,0,20,0,0
6458,0,0,1,11,75,45,55,35,50,20,25,25,65,50,0,150,0,0,138,128,184,172,0,0,85,0,0,55,45,55,30,0,0,100,0,70,75,60,60,35,0,30
6459,0,0,8,0,45,35,35,65,50,20,20,25,35,55,0,0,0,0,0,0,0,65,184,138,0,0,0,0,0,0,35,50,50,65,0,60,35,20,20,70,55,65
6460,0,0,9,0,35,45,20,65,55,20,20,20,35,65,0,0,0,91,0,0,0,124,79,174,0,0,35,0,0,0,50,35,60,60,0,50,0,0,0,70,55,65
6461,0,0,1,11,30,40,25,35,30,20,25,20,40,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,30,0,0
6462,0,0,1,12,30,40,20,30,55,20,20,20,25,35,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,25,0,0
6463,0,0,1,12,30,55,25,25,40,20,20,20,25,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
6464,0,0,1,11,30,40,30,45,25,20,20,25,35,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,35,0,0
6465,0,0,1,12,30,50,25,35,25,20,20,20,20,30,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,0,30,0,0,0,25,0,0
6466,0,0,1,11,25,50,20,50,30,25,20,20,20,30,0,200,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,25,0,0,0,45,20,30
6467,0,0,1,12,30,50,20,30,45,25,20,20,30,50,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,25,0,0
6468,0,0,1,11,30,65,20,35,35,25,25,25,30,45,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,0,0,30,0,20
6469,0,0,1,11,30,65,20,25,30,20,20,20,25,40,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
6470,0,0,1,12,35,45,20,35,25,20,20,25,30,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,35,0,0,0,25,0,0
6471,0,0,1,12,30,45,25,25,40,20,20,20,30,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
6472,0,0,2,0,35,30,20,25,45,50,50,50,30,25,0,0,120,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,45,45,40,0,0,0,0,0,0
6473,0,0,1,11,30,60,20,35,25,20,20,20,40,25,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,0,0,0,20,0,0
6474,0,0,6,0,45,45,65,40,45,20,20,20,65,50,0,0,0,0,117,118,120,0,0,0,0,0,0,40,35,30,0,0,0,85,0,75,55,45,40,40,0,35
6475,0,0,8,0,40,40,20,60,55,20,20,20,35,65,0,0,0,0,0,0,0,84,174,99,0,0,0,0,0,0,40,50,40,60,0,50,0,0,0,70,50,65
6476,0,0,8,0,35,45,30,65,35,20,25,20,45,50,0,0,0,0,0,0,0,130,174,174,0,0,0,0,0,0,50,45,50,65,0,50,25,30,0,65,50,55
6477,0,0,1,11,25,40,25,25,30,20,20,20,35,20,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0
6478,0,0,1,11,30,35,25,35,30,20,20,20,25,25,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,40,0,0,0,25,0,0
6479,0,0,1,11,30,40,25,25,35,20,20,20,30,50,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0
6480,0,0,1,12,35,45,20,30,45,20,20,25,35,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,50,0,0,0,25,0,0
6481,0,0,6,0,70,75,65,55,70,20,20,20,60,50,0,0,0,0,114,152,160,103,0,0,0,0,0,50,60,60,45,0,0,100,0,75,75,75,70,65,40,60
6482,0,0,4,0,45,45,60,35,25,25,20,20,70,40,0,0,0,0,174,137,155,0,0,0,0,0,0,50,40,35,0,0,0,85,0,65,50,45,40,25,0,0
6483,0,0,5,0,50,65,50,35,55,25,20,20,50,55,0,0,0,0,0,174,51,0,0,0,0,0,0,0,50,25,0,0,0,80,0,65,50,50,45,40,0,35
6484,0,0,1,11,30,40,25,25,40,20,20,20,30,20,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,0,0,0
6485,0,0,5,0,35,60,30,45,40,20,20,20,35,65,0,0,0,0,0,120,0,0,0,0,0,0,0,0,25,0,0,0,0,55,0,45,0,30,0,45,0,40
6486,0,0,2,0,35,60,30,40,60,65,55,40,45,25,0,0,174,162,0,0,0,0,0,0,0,45,50,0,0,0,0,0,0,65,50,55,20,35,0,40,0,30
6487,0,0,1,11,30,45,25,20,35,20,20,20,35,25,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,25,0,0,0,0
6488,0,0,4,0,55,30,40,30,25,25,20,20,40,35,0,0,0,0,160,0,0,0,0,0,0,0,0,40,0,0,0,0,0,75,0,60,45,0,25,20,0,0
6489,0,0,1,11,25,30,25,25,40,20,20,20,30,25,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0
6490,0,0,9,0,35,45,20,55,65,20,20,20,30,50,0,0,0,0,0,0,0,74,72,84,0,0,0,0,0,0,35,30,35,50,0,45,0,0,0,65,45,60
6491,0,0,1,11,25,30,25,25,35,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
6492,0,0,1,11,30,45,20,25,50,20,20,20,35,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0
6493,0,0,5,0,60,50,45,35,35,20,20,20,60,35,0,0,0,126,95,174,0,0,0,0,0,0,50,35,45,0,0,0,0,90,0,65,55,50,45,30,0,20
6494,0,0,1,11,35,55,20,35,35,20,20,25,30,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,30,0,20
6495,0,0,4,0,50,45,55,35,40,25,20,20,45,45,0,0,0,0,184,116,0,0,0,0,0,0,0,45,30,0,0,0,0,80,0,65,50,40,35,35,0,25
6496,0,0,1,11,35,30,20,30,40,20,20,20,25,30,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,45,0,0,0,30,0,20
6497,0,0,2,0,40,60,30,30,60,65,45,45,35,55,0,0,120,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,65,45,55,20,35,0,35,0,20
6498,0,0,1,13,30,35,20,40,25,20,20,25,35,45,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,30,0,0
6499,0,0,2,0,30,35,25,45,35,45,75,65,40,30,0,0,120,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,50,65,40,0,0,0,40,0,30
6500,0,0,3,0,30,25,25,25,30,20,20,25,45,20,0,0,0,120,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,55,0,50,0,0,0,0,0,0
6501,0,0,1,12,30,50,20,35,35,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,30,0,20
6502,0,0,1,11,30,45,25,35,30,20,25,20,30,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,25,0,0
6503,0,0,3,0,30,35,20,35,30,20,20,25,45,25,0,0,0,120,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,55,0,45,0,0,0,25,0,0
6504,0,0,1,12,30,50,25,45,45,25,25,20,25,25,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,30,0,0,0,40,0,30
6505,0,0,1,13,35,50,50,35,35,25,20,25,30,40,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,0,0,30,0,25
6506,0,0,1,11,30,50,25,35,25,20,20,25,25,30,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,25,0,0
6507,0,0,8,0,55,40,20,65,50,20,25,20,45,45,0,0,0,0,0,0,0,29,174,123,0,0,0,0,0,0,25,45,45,75,0,60,0,0,0,70,50,60
6508,0,0,6,0,60,40,45,50,60,20,20,20,45,40,0,0,0,0,77,88,120,0,0,0,0,0,0,30,25,30,0,0,0,80,0,60,50,35,40,55,30,50
6509,0,0,1,13,30,55,30,25,80,25,20,20,35,25,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,30,0,0,0,0
6510,0,0,1,12,30,35,20,45,20,20,20,20,50,40,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,40,0,0,0,35,0,0
6511,0,0,2,0,35,65,25,55,65,70,65,65,40,55,0,0,120,115,0,0,0,0,0,0,0,50,40,0,0,0,0,0,0,65,65,55,0,35,0,60,35,55
6512,0,0,7,0,35,40,30,45,55,20,20,25,35,60,0,0,0,0,0,0,0,174,0,63,0,0,0,0,0,0,45,0,30,55,0,50,0,0,0,50,0,45
6513,0,0,3,0,35,35,30,30,40,20,20,20,25,30,0,0,0,120,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,50,0,45,0,0,0,25,0,0
6514,0,0,9,0,35,40,20,50,55,20,20,20,30,45,0,0,0,87,0,0,0,76,100,120,0,0,30,0,0,0,35,25,35,50,0,45,0,0,0,55,35,50
6515,0,0,1,11,30,45,30,40,25,20,20,20,35,25,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,25,0,0
6516,0,0,2,0,55,40,30,45,40,50,55,55,40,40,0,0,174,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,75,50,60,40,35,30,45,0,35
6517,0,0,7,0,45,40,20,40,50,20,20,20,40,45,0,0,0,0,0,0,0,120,0,84,0,0,0,0,0,0,30,0,25,70,0,55,0,0,0,40,0,35
6518,0,0,1,11,30,50,45,30,25,20,20,20,20,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
6519,0,0,7,0,40,35,30,65,45,25,20,20,40,50,0,0,0,138,0,0,0,174,114,163,0,0,40,0,0,0,60,35,50,65,0,50,25,0,0,65,50,60
6520,0,0,8,0,50,40,20,55,50,20,20,20,40,50,0,0,0,0,0,0,0,76,84,79,0,0,0,0,0,0,35,30,35,70,0,60,0,0,0,60,40,55
6521,0,0,2,0,25,35,25,20,50,35,50,50,25,35,0,0,84,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,35,40,30,0,0,0,0,0,0
6522,0,0,2,0,30,35,30,30,40,50,65,65,45,45,0,0,174,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,65,55,50,0,0,0,30,0,25
6523,0,0,1,11,25,45,20,30,45,20,20,20,30,50,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,30,0,0
6524,0,0,2,0,35,40,25,25,35,45,55,55,25,30,0,0,184,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,40,50,35,0,0,0,0,0,0
6525,0,0,6,0,75,60,60,55,65,20,20,20,60,55,0,0,0,0,118,136,184,176,0,171,0,0,0,55,50,60,55,0,55,100,0,75,75,65,65,65,40,60
6526,0,0,1,11,35,55,20,40,50,20,20,20,30,40,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,40,0,35
6527,0,0,1,11,30,35,20,25,30,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,0,0,0
6528,0,0,8,0,40,35,35,65,45,20,20,25,30,60,0,0,0,0,0,0,0,101,174,30,0,0,0,0,0,0,45,50,25,60,0,50,20,0,0,75,55,65
6529,0,0,1,11,35,65,30,40,35,20,25,20,35,30,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,40,0,35,0,35,0,25
6530,0,0,8,0,55,40,20,60,45,20,20,20,45,65,0,0,0,0,0,0,0,64,174,29,0,0,0,0,0,0,35,40,25,75,0,60,0,0,0,65,45,55
6531,0,0,1,11,40,60,25,40,35,20,25,20,35,30,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,55,0,35,0,35,0,25
6532,0,0,1,11,30,45,25,25,25,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,0,0,0
6533,0,0,1,13,30,55,25,25,35,20,20,20,35,40,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,0,30,0,0,0,0
6534,0,0,1,11,30,50,30,20,35,20,20,20,30,25,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,0,0,0
6535,0,0,6,0,70,55,60,60,45,20,20,20,70,60,0,0,0,0,119,116,184,0,0,0,0,0,0,50,45,60,0,0,0,100,0,80,75,65,60,65,45,55
6536,0,0,1,13,40,80,30,35,35,20,25,20,30,30,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,50,0,45,0,25,0,0
6537,0,0,1,11,35,40,20,40,25,20,25,20,30,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,30,0,0
6538,0,0,1,11,30,35,40,50,25,20,25,20,30,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,45,20,30
6539,0,0,6,0,40,40,40,35,35,20,20,20,70,65,0,0,0,0,115,69,164,0,0,0,0,0,0,35,25,25,0,0,0,80,0,65,45,40,25,35,0,25
6540,0,0,1,11,35,50,25,45,30,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,25,0,40,0,25
6541,0,0,7,0,45,20,30,45,35,20,20,20,30,35,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,35,0,0,60,0,55,0,0,0,45,0,30
6542,0,0,5,0,45,60,40,50,40,20,25,25,35,45,0,0,0,0,107,120,0,0,0,83,0,0,0,30,30,0,0,0,30,70,0,60,35,40,30,50,25,40
6543,0,0,8,0,50,45,20,55,50,20,20,20,40,45,0,0,0,0,0,0,0,68,120,102,0,0,0,0,0,0,35,30,35,70,0,65,0,0,0,60,40,55
6544,0,0,4,0,40,35,50,30,30,25,20,20,40,30,0,0,0,0,120,0,0,0,0,0,0,0,0,30,0,0,0,0,0,65,0,55,35,25,0,25,0,0
6545,0,0,4,0,50,40,60,40,35,20,20,20,50,50,0,0,0,0,120,73,68,0,0,0,0,0,0,40,25,25,0,0,0,80,0,70,50,40,40,35,0,25
6546,0,0,4,0,50,45,65,40,40,25,20,20,55,50,0,0,0,0,174,31,0,0,0,0,0,0,0,50,25,0,0,0,0,85,0,70,55,45,40,40,0,30
6547,0,0,5,0,40,60,45,40,65,20,20,20,45,70,0,0,0,0,0,164,0,0,0,0,0,0,0,0,40,0,0,0,0,70,0,55,35,45,25,50,0,50
6548,0,0,9,0,35,30,20,50,50,20,25,25,30,35,0,0,0,0,0,0,0,55,0,160,0,0,0,0,0,0,30,0,40,50,0,45,0,0,0,55,30,45
6549,0,0,1,11,30,50,20,30,40,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,35,0,0,0,25,0,0
6550,0,0,1,12,40,40,30,40,35,20,20,25,30,30,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,0,0,0,35,0,25
6551,0,0,9,0,55,35,20,55,50,25,20,20,50,55,0,0,0,0,0,0,0,127,0,184,0,0,0,0,0,0,45,0,50,80,0,70,0,0,0,60,40,55
6552,0,0,1,11,35,50,30,30,40,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,50,0,25,0,25,0,0
6553,0,0,2,0,30,40,25,35,40,50,55,55,40,50,0,0,174,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,50,50,40,0,0,0,35,0,25
6554,0,0,1,11,45,40,30,25,50,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,60,30,20,0,0,0,0
6555,0,0,6,0,60,70,55,50,75,20,20,20,40,55,0,0,0,0,81,78,164,0,0,0,0,0,0,35,35,45,0,0,0,85,0,65,55,55,50,60,35,60
6556,0,0,8,0,45,20,20,55,35,20,20,20,30,35,0,0,0,0,0,0,0,98,184,22,0,0,0,0,0,0,35,35,20,50,0,45,0,0,0,55,35,45
6557,0,0,2,0,30,40,25,30,45,55,55,55,45,55,0,0,184,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,60,55,45,0,20,0,30,0,0
6558,0,0,5,0,55,40,30,45,40,20,20,20,35,55,0,0,0,0,0,184,0,0,0,0,0,0,0,0,25,0,0,0,0,70,0,60,30,25,20,45,0,35
6559,0,0,1,11,30,50,30,30,30,20,25,20,30,25,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,35,0,0,0,0,0,0
6560,0,0,1,12,35,50,30,35,25,20,20,20,25,35,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,25,0,0
6561,0,0,1,12,45,45,20,35,30,25,20,20,30,25,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,50,0,0,0,25,0,0
6562,0,0,7,0,35,35,25,45,50,25,20,20,35,55,0,0,0,153,0,0,0,184,0,124,0,0,40,0,0,0,45,0,30,50,0,45,0,0,0,45,0,40
6563,0,0,1,12,30,55,20,35,40,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,30,0,25
6564,0,0,4,0,55,45,60,50,40,20,20,20,65,55,0,0,0,0,184,97,127,0,0,0,0,0,0,55,35,35,0,0,0,90,0,70,55,50,45,50,30,40
6565,0,0,1,11,30,35,20,40,35,20,20,20,30,40,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,45,0,0,0,35,0,25
6566,0,0,8,0,45,50,30,45,60,20,20,20,30,55,0,0,0,0,0,0,0,30,120,62,0,0,0,0,0,0,25,25,30,65,0,50,0,25,0,50,25,50
6567,0,0,1,11,30,50,20,45,35,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,40,0,25
6568,0,0,1,11,30,50,20,45,50,25,20,20,35,50,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,45,0,40
6569,0,0,1,11,30,50,25,20,50,20,25,20,35,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,20,0,0,0,0
6570,0,0,1,12,30,55,25,40,30,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,20,0,35,0,25
6571,0,0,2,0,30,45,20,40,55,50,45,55,40,45,0,0,120,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,50,45,40,0,0,0,40,0,35
6572,0,0,1,11,30,50,30,50,30,20,20,20,25,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,45,25,30
6573,0,0,2,0,30,35,20,30,45,35,55,55,35,30,0,0,120,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,45,45,40,0,0,0,25,0,0
6574,0,0,8,0,55,35,45,50,40,20,20,20,45,45,0,0,0,0,0,0,0,82,120,27,0,0,0,0,0,0,30,25,20,75,0,65,45,30,30,50,25,40
6575,0,0,1,12,35,30,20,30,40,20,20,20,25,25,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,40,0,0,0,20,0,0
6576,0,0,1,13,40,55,25,30,35,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,0,0,0
6577,0,0,3,0,40,35,20,35,20,20,20,20,35,30,0,0,0,84,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,60,0,50,0,0,0,25,0,0
6578,0,0,1,12,30,45,20,35,30,25,20,20,30,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,30,0,0
6579,0,0,1,11,30,45,30,30,25,20,20,25,30,40,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,25,0,0
6580,0,0,5,0,50,60,45,40,50,20,20,25,45,55,0,0,0,0,0,120,32,0,0,0,0,0,0,0,35,20,0,0,0,75,0,60,45,45,35,45,0,35
6581,0,0,1,11,30,40,35,35,50,20,20,20,35,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,30,0,20
6582,0,0,1,11,35,50,40,45,35,20,20,20,40,30,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,45,25,30,0,40,0,25
6583,0,0,1,12,30,40,35,50,25,25,20,25,35,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,35,0,0,0,45,25,25
6584,0,0,1,11,25,40,20,25,35,25,25,20,35,45,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0
6585,0,0,1,12,30,55,25,35,25,20,20,20,30,50,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,20,0,30,0,0
6586,0,0,1,12,35,45,20,30,30,20,20,20,25,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,25,0,0
6587,0,0,2,0,35,55,25,25,55,65,60,60,40,30,0,0,184,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,65,60,50,0,30,0,0,0,0
6588,0,0,9,0,25,30,20,40,35,20,20,20,25,35,0,0,0,0,0,0,0,110,0,120,0,0,0,0,0,0,30,0,25,35,0,30,0,0,0,35,0,25
6589,0,0,1,11,30,45,45,30,25,25,20,20,30,40,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,20,0,0
6590,0,0,1,11,35,60,35,35,30,25,20,20,35,40,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,50,20,30,0,30,0,20
6591,0,0,6,0,70,75,65,40,75,20,20,20,80,60,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,70,0,0,0,110,0,80,80,80,75,45,0,50
6592,0,0,1,12,30,40,20,40,20,25,20,20,35,55,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,35,0,0
6593,0,0,1,12,30,55,20,40,45,20,25,20,35,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,30,0,35,0,30
6594,0,0,7,0,30,35,30,60,45,20,25,20,30,60,0,0,0,71,0,0,0,174,136,131,0,0,25,0,0,0,60,40,45,50,0,40,0,0,0,70,50,60
6595,0,0,4,0,40,55,40,30,35,20,20,20,60,40,0,0,0,94,120,0,0,0,0,0,0,0,35,30,0,0,0,0,0,80,0,55,40,45,0,25,0,0
6596,0,0,1,11,25,45,20,20,30,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,0,0,0
6597,0,0,5,0,45,45,30,25,70,20,20,20,55,35,0,0,0,0,0,184,0,0,0,0,0,0,0,0,35,0,0,0,0,75,0,60,35,35,25,0,0,0
6598,0,0,8,0,45,25,35,60,40,20,20,20,35,55,0,0,0,0,0,0,0,66,84,22,0,0,0,0,0,0,35,30,25,65,0,55,30,0,0,65,45,50
6599,0,0,1,11,30,50,25,30,30,25,20,20,40,25,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,50,0,25,0,25,0,0
6600,0,0,5,0,60,65,40,40,55,20,20,20,65,60,0,0,0,176,171,184,0,0,0,0,0,0,70,55,60,0,0,0,0,95,0,80,60,60,55,45,0,45
6601,0,0,1,11,35,45,20,35,35,20,20,20,30,40,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,50,0,0,0,30,0,20
6602,0,0,1,11,40,55,25,45,40,25,25,20,30,35,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,40,0,20,0,45,0,35
6603,0,0,8,0,35,35,40,45,45,20,20,20,40,35,0,0,0,0,0,0,0,33,179,45,0,0,0,0,0,0,25,25,25,60,0,50,25,0,0,45,25,40
